MarketingID,DateKey,CampaignID,RegionID,ProductID,Spend,Engagement_Rate,Reach,Impressions,Clicks,Conversions,CTR,Conversion_Rate,Sentiment_Score,Brand_Awareness,ROI,CPM,CPC,CPA,Campaign_Type,Cost_Per_Engagement,Engagement_Per_Impression,ROI_Category,Efficiency_Score
823,20240807,8073,3130,1103,3372.4,6.66,435547,1020494,25920,606,2.54,2.34,84.28,2.74,3336.93,3.3,0.13,5.57,Digital,0.05,0.0666,,151.45
438,20240807,8085,3008,1155,10285.31,5.28,371627,937486,22312,165,2.38,0.74,75.62,0.56,123.03,10.97,0.46,62.34,Digital,0.21,0.0528,Medium,12.13
48,20240807,8087,3256,1199,8609.41,3.9,230332,858727,23958,445,2.79,1.86,73.58,2.85,297.03,10.03,0.36,19.35,Product Launch,0.26,0.039,High,38.03
488,20240807,8090,3297,1079,15229.12,4.07,440685,1445377,28473,469,1.97,1.65,86.04,2.26,469.59,10.54,0.53,32.47,Product Launch,0.26,0.0407,High,26.5
318,20240808,8047,3187,1130,9957.44,4.05,249842,936346,20974,125,2.24,0.6,82.11,0.85,147.81,10.63,0.47,79.66,Digital,0.26,0.0405,Medium,10.31
999,20240808,8055,3073,1035,14360.09,4.9,851338,2631182,49203,792,1.87,1.61,75.02,1.3,194.57,5.46,0.29,18.13,Social Media,0.11,0.049,Medium,41.38
247,20240808,8077,3252,1031,45982.83,3.87,1349986,3789673,43581,662,1.15,1.52,84.49,2.36,14.57,12.13,1.06,69.46,Social Media,0.31,0.0387,Low,12.16
929,20240809,8012,3236,1195,2893.94,2.93,61406,242508,3298,43,1.36,1.31,88.36,0.53,122.61,11.93,0.88,67.3,Brand Awareness,0.41,0.0293,Medium,13.13
819,20240809,8090,3142,1055,3474.55,4.61,385152,1241272,18370,402,1.48,2.19,74.45,0.92,1875.31,2.8,0.19,8.64,Brand Awareness,0.06,0.0461,,86.14
844,20240810,8052,3101,1047,7116.7,5.29,377840,1420228,14060,281,0.99,2.0,86.48,2.09,326.3,5.01,0.51,25.33,Digital,0.09,0.0529,High,34.15
44,20240810,8053,3137,1129,3336.79,3.82,207166,1006768,18121,317,1.8,1.75,75.7,0.82,1179.6,3.31,0.18,10.53,Brand Awareness,0.09,0.0382,,71.92
413,20240810,8075,3257,1120,4827.49,3.86,170592,438504,8068,89,1.84,1.11,73.36,2.07,82.63,11.01,0.6,54.24,Social Media,0.29,0.0386,Low,13.52
753,20240811,8011,3279,1196,6139.65,2.46,102974,605634,7509,126,1.24,1.68,80.65,0.57,179.55,10.14,0.82,48.73,Brand Awareness,0.41,0.0246,Medium,16.55
956,20240811,8018,3229,1013,21656.47,2.34,489884,1921696,56497,378,2.94,0.67,90.83,3.47,93.58,11.27,0.38,57.29,Seasonal,0.48,0.0234,Low,15.85
859,20240812,8023,3060,1033,12787.89,4.35,842332,2444565,62336,972,2.55,1.56,92.81,2.12,1105.91,5.23,0.21,13.16,Digital,0.12,0.0435,,70.54
104,20240812,8033,3271,1011,30203.46,3.6,964436,2766401,90737,362,3.28,0.4,90.12,1.9,124.29,10.92,0.33,83.43,Digital,0.3,0.036,Medium,10.8
374,20240813,8070,3228,1061,19300.62,2.7,387774,1820821,28404,411,1.56,1.45,74.7,2.36,152.86,10.6,0.68,46.96,Brand Awareness,0.39,0.027,Medium,15.91
919,20240813,8092,3142,1019,4681.73,4.22,239917,1573363,52864,787,3.36,1.49,79.98,0.62,1477.11,2.98,0.09,5.95,Seasonal,0.07,0.0422,,134.45
832,20240814,8020,3120,1088,10712.21,4.21,751254,2211111,51961,784,2.35,1.51,80.47,2.84,806.7,4.84,0.21,13.66,Seasonal,0.12,0.0421,Very High,58.89
803,20240815,8006,3234,1099,18549.44,2.09,502002,1745581,16932,104,0.97,0.62,85.46,2.8,-5.53,10.63,1.1,178.36,Brand Awareness,0.51,0.0209,Negative,4.79
652,20240815,8046,3222,1040,28679.74,4.11,923432,2549929,83127,1305,3.26,1.57,85.57,1.07,732.87,11.25,0.35,21.98,Social Media,0.27,0.0411,Very High,38.94
770,20240816,8013,3154,1062,17650.03,3.55,411126,1458070,19683,244,1.35,1.24,64.37,2.09,15.98,12.11,0.9,72.34,Social Media,0.34,0.0355,Low,8.9
39,20240817,8020,3250,1157,10320.16,3.75,349521,996049,15438,347,1.55,2.25,72.81,1.62,167.11,10.36,0.67,29.74,Digital,0.28,0.0375,Medium,24.48
218,20240817,8073,3153,1116,10751.82,3.13,245502,912726,11317,170,1.24,1.51,63.06,1.71,128.34,11.78,0.95,63.25,Seasonal,0.38,0.0313,Medium,9.97
930,20240818,8064,3058,1048,9200.76,5.89,567773,1766030,45386,1048,2.57,2.31,83.56,1.87,1487.47,5.21,0.2,8.78,Social Media,0.09,0.0589,,95.18
242,20240818,8075,3093,1175,22353.31,4.14,727250,4556735,113918,512,2.5,0.45,72.97,1.85,168.35,4.91,0.2,43.66,Brand Awareness,0.12,0.0414,Medium,16.71
501,20240818,8076,3290,1085,21921.7,3.27,491853,2135589,69620,1496,3.26,2.15,84.72,3.18,1091.46,10.26,0.31,14.65,Product Launch,0.31,0.0327,,57.82
400,20240818,8077,3165,1091,27133.96,3.33,688840,2476886,66875,494,2.7,0.74,89.28,2.17,7.69,10.95,0.41,54.93,Seasonal,0.33,0.0333,Low,16.25
600,20240819,8082,3279,1174,32891.12,3.26,848716,3151759,50743,350,1.61,0.69,72.37,3.08,108.41,10.44,0.65,93.97,Product Launch,0.32,0.0326,Medium,7.7
213,20240819,8083,3060,1064,6064.35,4.09,389017,1228501,30958,749,2.52,2.42,80.5,1.7,1095.83,4.94,0.2,8.1,Brand Awareness,0.12,0.0409,,99.42
349,20240820,8019,3104,1166,8414.9,4.44,628633,1537644,34443,409,2.24,1.19,71.27,3.11,378.24,5.47,0.24,20.57,Social Media,0.12,0.0444,High,34.64
83,20240820,8042,3259,1058,33658.52,3.27,807829,2982263,73065,774,2.45,1.06,72.59,2.15,156.43,11.29,0.46,43.49,Product Launch,0.35,0.0327,Medium,16.69
249,20240821,8001,3052,1143,5576.04,7.76,522624,1181825,36282,475,3.07,1.31,81.55,2.3,1246.89,4.72,0.15,11.74,Personalization,0.06,0.0776,,69.47
496,20240821,8014,3298,1080,7833.78,3.17,255083,668049,10621,162,1.59,1.53,89.05,1.4,108.18,11.73,0.74,48.36,Digital,0.37,0.0317,Medium,18.42
280,20240821,8040,3111,1169,19492.48,5.0,1366337,4201485,118061,661,2.81,0.56,86.85,0.88,181.69,4.64,0.17,29.49,Product Launch,0.09,0.05,Medium,29.45
6,20240821,8061,3088,1179,3552.54,5.31,225477,649690,18321,412,2.82,2.25,78.9,3.45,1224.94,5.47,0.19,8.62,Digital,0.1,0.0531,,91.5
365,20240821,8080,3003,1096,14324.65,2.48,274695,1554231,23935,438,1.54,1.83,76.21,1.27,295.43,9.22,0.6,32.7,Seasonal,0.37,0.0248,High,23.3
995,20240821,8081,3229,1160,6139.63,4.69,196797,604803,8769,59,1.45,0.68,78.69,2.11,-38.7,10.15,0.7,104.06,Product Launch,0.22,0.0469,Negative,7.56
93,20240821,8092,3157,1088,14158.08,2.68,302195,1203676,26601,540,2.21,2.03,75.5,1.82,637.21,11.76,0.53,26.22,Seasonal,0.44,0.0268,Very High,28.8
162,20240822,8030,3291,1066,31875.1,3.21,1159164,2803971,31684,731,1.13,2.31,89.66,2.15,19.13,11.37,1.01,43.6,Digital,0.35,0.0321,Low,20.56
647,20240822,8041,3083,1086,4554.46,3.1,302525,915365,20046,104,2.19,0.52,74.93,2.77,86.87,4.98,0.23,43.79,Brand Awareness,0.16,0.031,Low,17.11
253,20240823,8042,3246,1086,33100.42,4.55,1103895,3149679,59843,353,1.9,0.59,72.25,0.68,54.98,10.51,0.55,93.77,Digital,0.23,0.0455,Low,7.71
987,20240823,8046,3252,1088,23029.03,4.18,644739,2302442,56409,942,2.45,1.67,65.69,1.92,249.26,10.0,0.41,24.45,Product Launch,0.24,0.0418,High,26.87
731,20240823,8055,3143,1045,6323.79,6.57,884422,1966802,16324,316,0.83,1.94,84.76,1.01,729.29,3.22,0.39,20.01,Social Media,0.05,0.0657,Very High,42.35
241,20240824,8100,3043,1179,16547.22,2.56,454533,1584558,51339,734,3.24,1.43,77.31,2.83,524.57,10.44,0.32,22.54,Seasonal,0.41,0.0256,Very High,34.29
406,20240825,8027,3007,1173,6562.45,3.06,111317,717594,22675,539,3.16,2.38,86.05,2.92,1008.5,9.15,0.29,12.18,Product Launch,0.3,0.0306,,70.68
444,20240825,8081,3267,1099,48874.26,3.44,950260,4633649,90356,1707,1.95,1.89,71.8,0.99,270.23,10.55,0.54,28.63,Brand Awareness,0.31,0.0344,High,25.08
326,20240826,8020,3103,1129,5882.16,5.81,357200,1071747,13611,174,1.27,1.28,78.43,1.04,119.74,5.49,0.43,33.81,Social Media,0.09,0.0581,Medium,23.2
637,20240826,8083,3026,1142,17421.08,4.7,633386,1706031,20131,90,1.18,0.45,65.8,3.28,-5.43,10.21,0.87,193.57,Social Media,0.22,0.047,Negative,3.4
114,20240827,8020,3231,1026,33618.85,3.12,777556,3161999,83160,923,2.63,1.11,80.93,2.71,53.71,10.63,0.4,36.42,Brand Awareness,0.34,0.0312,Low,22.22
430,20240827,8021,3056,1161,9183.54,5.54,621878,1867276,21100,265,1.13,1.26,79.33,2.24,158.7,4.92,0.44,34.65,Product Launch,0.09,0.0554,Medium,22.89
876,20240827,8048,3196,1179,28193.04,5.5,864625,2321226,20194,123,0.87,0.61,78.08,3.39,-33.27,12.15,1.4,229.21,Social Media,0.22,0.055,Negative,3.41
846,20240827,8056,3042,1141,3246.34,2.56,111031,342928,10665,246,3.11,2.31,89.19,0.66,1076.09,9.47,0.3,13.2,Brand Awareness,0.37,0.0256,,67.59
451,20240827,8057,3021,1098,22752.24,5.24,715034,2206109,60447,513,2.74,0.85,72.75,2.68,231.92,10.31,0.38,44.35,Digital,0.2,0.0524,High,16.4
368,20240827,8059,3268,1140,8003.61,2.51,116497,718870,16390,127,2.28,0.78,71.26,1.05,155.62,11.13,0.49,63.02,Seasonal,0.44,0.0251,Medium,11.31
222,20240827,8061,3238,1184,11876.68,3.72,440696,1081463,28875,548,2.67,1.9,81.35,3.13,282.94,10.98,0.41,21.67,Digital,0.3,0.0372,High,37.54
32,20240827,8095,3152,1063,7864.86,5.27,334924,752160,26099,130,3.47,0.5,71.35,3.08,33.23,10.46,0.3,60.5,Social Media,0.2,0.0527,Low,11.79
429,20240828,8023,3274,1084,4911.87,2.74,137910,482332,15145,155,3.14,1.03,86.2,2.14,319.59,10.18,0.32,31.69,Product Launch,0.37,0.0274,High,27.2
612,20240828,8094,3128,1144,6053.73,5.21,432244,2025093,52247,250,2.58,0.48,75.59,3.23,719.55,2.99,0.12,24.21,Brand Awareness,0.06,0.0521,Very High,31.22
407,20240829,8046,3296,1163,29322.99,2.57,817713,2619399,48196,202,1.84,0.42,84.2,2.96,36.96,11.19,0.61,145.16,Brand Awareness,0.44,0.0257,Low,5.8
100,20240830,8004,3162,1124,8042.31,2.4,178086,739651,25296,242,3.42,0.96,72.43,3.43,66.97,10.87,0.32,33.23,Seasonal Promotion,0.45,0.024,Low,21.79
212,20240830,8034,3023,1159,8678.92,3.33,278622,889207,22141,425,2.49,1.92,93.55,1.61,554.15,9.76,0.39,20.42,Seasonal,0.29,0.0333,Very High,45.81
755,20240830,8084,3072,1097,4265.0,4.13,292435,865897,14200,88,1.64,0.62,81.24,1.44,308.52,4.93,0.3,48.47,Brand Awareness,0.12,0.0413,High,16.76
719,20240831,8013,3275,1048,42315.76,3.46,1575684,4059821,103931,769,2.56,0.74,79.03,2.99,23.61,10.42,0.41,55.03,Social Media,0.3,0.0346,Low,14.36
441,20240831,8094,3059,1119,3677.56,3.86,248601,740337,16139,326,2.18,2.02,74.76,1.01,557.9,4.97,0.23,11.28,Seasonal,0.13,0.0386,Very High,66.27
187,20240901,8070,3034,1142,14433.19,4.2,605627,1460981,50257,301,3.44,0.6,82.28,0.53,248.17,9.88,0.29,47.95,Digital,0.24,0.042,High,17.16
902,20240901,8084,3053,1047,3744.46,4.82,127993,706569,14131,182,2.0,1.29,68.44,0.57,417.36,5.3,0.26,20.57,Seasonal,0.11,0.0482,High,33.27
74,20240902,8001,3183,1052,18112.63,5.42,552051,1528990,47857,526,3.13,1.1,82.6,3.36,458.03,11.85,0.38,34.43,Personalization,0.22,0.0542,High,23.99
90,20240902,8043,3023,1101,3957.93,2.84,75025,409423,7246,22,1.77,0.31,78.0,0.91,-6.36,9.67,0.55,179.91,Brand Awareness,0.34,0.0284,Negative,4.34
994,20240902,8063,3158,1001,29756.41,2.49,753362,2973559,63039,1563,2.12,2.48,75.46,2.92,330.01,10.01,0.47,19.04,Brand Awareness,0.4,0.0249,High,39.64
563,20240902,8081,3234,1121,20299.83,4.17,619052,1667616,34853,557,2.09,1.6,76.35,2.68,140.17,12.17,0.58,36.44,Social Media,0.29,0.0417,Medium,20.95
341,20240902,8091,3254,1104,13208.58,4.27,316377,1255025,21837,91,1.74,0.42,75.76,2.91,-24.12,10.52,0.6,145.15,Digital,0.25,0.0427,Negative,5.22
54,20240903,8039,3079,1095,19521.12,5.52,1533063,4125395,100247,1764,2.43,1.76,71.52,1.35,1072.57,4.73,0.19,11.07,Digital,0.09,0.0552,,64.63
151,20240903,8043,3011,1162,26604.84,3.56,1093797,2871309,61733,790,2.15,1.28,81.97,3.31,137.56,9.27,0.43,33.68,Digital,0.26,0.0356,Medium,24.34
35,20240904,8089,3256,1048,25645.0,3.74,441674,2254911,45549,1002,2.02,2.2,80.4,0.85,137.51,11.37,0.56,25.59,Brand Awareness,0.3,0.0374,Medium,31.41
77,20240906,8015,3041,1055,18331.87,4.02,507117,1994925,57852,1290,2.9,2.23,85.25,1.81,464.74,9.19,0.32,14.21,Digital,0.23,0.0402,High,59.99
860,20240906,8026,3234,1156,12384.65,2.62,277235,1102660,14996,373,1.36,2.49,77.29,1.64,371.1,11.23,0.83,33.2,Brand Awareness,0.43,0.0262,High,23.28
343,20240906,8031,3269,1196,7593.6,3.84,204831,730777,21046,294,2.88,1.4,80.14,2.75,658.56,10.39,0.36,25.83,Brand Awareness,0.27,0.0384,Very High,31.03
852,20240906,8086,3215,1058,11839.97,3.27,433115,1055500,18260,379,1.73,2.08,77.09,0.92,416.71,11.22,0.65,31.24,Digital,0.34,0.0327,High,24.68
205,20240907,8068,3075,1097,15000.71,5.33,893803,3130815,51971,561,1.66,1.08,80.48,2.38,191.43,4.79,0.29,26.74,Social Media,0.09,0.0533,Medium,30.1
978,20240907,8083,3179,1013,31093.24,2.88,1044976,2996355,41050,176,1.37,0.43,60.49,1.11,-31.84,10.38,0.76,176.67,Seasonal,0.36,0.0288,Negative,3.42
259,20240908,8009,3195,1132,15074.16,4.27,539823,1322472,33326,446,2.52,1.34,75.95,3.42,382.33,11.4,0.45,33.8,Social Media,0.27,0.0427,High,22.47
567,20240908,8024,3154,1170,23363.77,3.5,790926,2280895,20528,470,0.9,2.29,67.12,2.84,134.71,10.24,1.14,49.71,Brand Awareness,0.29,0.035,Medium,13.5
720,20240908,8028,3136,1175,8545.35,5.18,947776,2868284,65970,1444,2.3,2.19,77.4,3.41,1756.53,2.98,0.13,5.92,Product Launch,0.06,0.0518,,130.79
317,20240908,8054,3050,1069,11872.38,4.47,544783,1334610,32831,814,2.46,2.48,73.11,3.24,679.52,8.9,0.36,14.59,Social Media,0.2,0.0447,Very High,50.13
535,20240908,8058,3115,1193,7778.29,4.1,470187,1418352,40564,125,2.86,0.31,65.55,2.23,169.37,5.48,0.19,62.23,Product Launch,0.13,0.041,Medium,10.53
506,20240908,8075,3171,1064,7676.67,3.06,199987,653239,15024,336,2.3,2.24,79.14,0.76,643.58,11.75,0.51,22.85,Seasonal,0.38,0.0306,Very High,34.64
17,20240909,8005,3051,1116,5058.52,5.24,198883,1041562,26976,391,2.59,1.45,66.89,3.18,297.73,4.86,0.19,12.94,New Product Launch,0.09,0.0524,High,51.7
301,20240909,8022,3190,1094,19514.66,3.19,543924,1711830,38344,912,2.24,2.38,77.92,0.78,764.94,11.4,0.51,21.4,Brand Awareness,0.36,0.0319,Very High,36.42
748,20240910,8050,3126,1130,7456.99,3.78,697444,2414036,59385,878,2.46,1.48,67.84,3.06,525.75,3.09,0.13,8.49,Seasonal,0.08,0.0378,Very High,79.88
177,20240910,8076,3227,1048,11739.6,5.15,392335,988262,31723,456,3.21,1.44,65.04,3.29,363.15,11.88,0.37,25.74,Social Media,0.23,0.0515,High,25.26
559,20240911,8031,3279,1073,5804.73,3.89,151510,499585,15637,386,3.13,2.47,63.68,2.82,655.17,11.62,0.37,15.04,Social Media,0.3,0.0389,Very High,42.35
643,20240911,8085,3209,1045,27717.38,3.5,796111,2271604,60424,302,2.66,0.5,88.71,1.43,58.09,12.2,0.46,91.78,Social Media,0.35,0.035,Low,9.67
537,20240912,8026,3232,1144,11300.8,3.69,328324,1004103,32432,460,3.23,1.42,62.42,2.56,214.31,11.25,0.35,24.57,Product Launch,0.31,0.0369,High,25.41
599,20240912,8027,3247,1155,8943.16,5.16,339143,815985,12729,150,1.56,1.18,75.11,3.04,144.92,10.96,0.7,59.62,Social Media,0.21,0.0516,Medium,12.6
883,20240912,8028,3247,1195,3064.18,2.98,80518,272456,7301,27,2.68,0.38,78.0,3.03,-34.51,11.25,0.42,113.49,Digital,0.38,0.0298,Negative,6.87
977,20240912,8054,3192,1194,11181.04,3.27,192717,919641,16185,375,1.76,2.32,80.6,1.83,318.61,12.16,0.69,29.82,Product Launch,0.37,0.0327,High,27.03
344,20240913,8014,3256,1003,5722.42,3.92,102226,567839,12946,124,2.28,0.96,85.96,1.93,29.67,10.08,0.44,46.15,Product Launch,0.26,0.0392,Low,18.63
130,20240913,8017,3206,1126,12877.87,4.08,371011,1152913,9684,40,0.84,0.42,74.07,1.05,-71.38,11.17,1.33,321.95,Digital,0.27,0.0408,Negative,2.3
71,20240913,8030,3289,1048,4953.07,3.77,220163,492177,6988,132,1.42,1.89,77.63,2.31,341.3,10.06,0.71,37.52,Digital,0.27,0.0377,High,20.69
857,20240913,8072,3023,1114,16302.91,3.26,500877,1477203,44168,472,2.99,1.07,80.31,3.29,434.64,11.04,0.37,34.54,Seasonal,0.34,0.0326,High,23.25
713,20240913,8076,3225,1056,15860.05,3.51,420651,1584284,33586,141,2.12,0.42,84.43,1.76,-19.91,10.01,0.47,112.48,Social Media,0.29,0.0351,Negative,7.51
128,20240914,8020,3128,1133,1499.93,5.05,207962,491308,15918,388,3.24,2.44,78.15,3.29,3210.14,3.05,0.09,3.87,Digital,0.06,0.0505,,202.16
827,20240914,8024,3290,1093,22752.52,3.64,772174,2105087,51153,700,2.43,1.37,81.81,0.97,196.68,10.81,0.44,32.5,Digital,0.3,0.0364,Medium,25.17
157,20240914,8040,3268,1164,11418.58,4.61,346825,948618,13944,202,1.47,1.45,72.91,2.73,220.11,12.04,0.82,56.53,Social Media,0.26,0.0461,High,12.9
258,20240914,8041,3275,1024,19520.15,4.08,462110,1901750,17876,436,0.94,2.44,86.26,2.24,333.93,10.26,1.09,44.77,Product Launch,0.25,0.0408,High,19.27
708,20240914,8053,3096,1123,2076.89,4.15,100522,407048,12414,220,3.05,1.78,65.17,1.33,582.34,5.1,0.17,9.44,Brand Awareness,0.12,0.0415,Very High,69.03
2,20240914,8062,3157,1145,7412.94,2.97,211180,737258,9068,33,1.23,0.37,76.73,1.49,-69.02,10.05,0.82,224.63,Seasonal,0.34,0.0297,Negative,3.42
540,20240914,8070,3209,1075,20995.03,4.31,831604,2007275,65236,1604,3.25,2.46,73.87,1.38,301.73,10.46,0.32,13.09,Digital,0.24,0.0431,High,56.44
801,20240914,8083,3176,1117,9137.77,2.71,191173,830463,19765,369,2.38,1.87,71.15,3.45,334.13,11.0,0.46,24.76,Seasonal,0.41,0.0271,High,28.73
30,20240915,8022,3141,1100,7024.63,3.97,555647,2363684,71146,825,3.01,1.16,73.52,2.01,838.44,2.97,0.1,8.51,Brand Awareness,0.07,0.0397,Very High,86.34
700,20240915,8030,3199,1153,10256.54,6.22,419609,939891,23779,520,2.53,2.19,83.79,1.65,265.16,10.91,0.43,19.72,Social Media,0.18,0.0622,High,42.48
632,20240915,8041,3121,1172,1115.6,6.49,110845,351784,7598,158,2.16,2.08,74.1,2.08,2124.54,3.17,0.15,7.06,Digital,0.05,0.0649,,104.95
45,20240915,8078,3155,1160,7531.43,3.87,157409,671345,12285,138,1.83,1.13,82.56,0.59,23.55,11.22,0.61,54.58,Product Launch,0.29,0.0387,Low,15.13
165,20240915,8085,3189,1130,28301.62,4.49,634387,2330604,64557,877,2.77,1.36,76.06,2.19,204.01,12.14,0.44,32.27,Digital,0.27,0.0449,High,23.57
867,20240916,8075,3010,1104,13271.88,4.71,466796,1261260,31153,109,2.47,0.35,79.78,1.74,26.63,10.52,0.43,121.76,Social Media,0.22,0.0471,Low,6.55
231,20240916,8078,3025,1111,9877.49,3.44,178456,1086150,21723,165,2.0,0.76,63.06,1.12,66.18,9.09,0.45,59.86,Product Launch,0.26,0.0344,Low,10.53
926,20240917,8022,3040,1143,1738.02,5.35,88228,280186,2717,19,0.97,0.73,80.77,0.6,-25.68,6.2,0.64,91.47,Product Launch,0.12,0.0535,Negative,8.83
305,20240917,8051,3277,1045,10300.16,3.28,163894,868187,17971,113,2.07,0.63,82.07,1.68,101.37,11.86,0.57,91.15,Product Launch,0.36,0.0328,Medium,9.0
728,20240917,8092,3014,1097,20740.43,2.65,769927,2244441,54315,792,2.42,1.46,71.22,3.47,278.61,9.24,0.38,26.19,Seasonal,0.35,0.0265,High,27.2
622,20240918,8047,3022,1146,13935.62,3.05,381178,1378494,18747,380,1.36,2.03,83.09,2.26,55.89,10.11,0.74,36.67,Seasonal,0.33,0.0305,Low,22.66
962,20240918,8055,3116,1096,2727.56,3.96,147551,503155,14088,264,2.8,1.88,79.28,2.5,1273.47,5.42,0.19,10.33,Seasonal,0.14,0.0396,,76.73
108,20240918,8066,3231,1059,6049.92,3.14,157471,540944,14389,136,2.66,0.95,78.94,2.76,236.17,11.18,0.42,44.48,Seasonal,0.36,0.0314,High,17.75
884,20240919,8053,3118,1128,8937.18,5.28,817957,1860554,45583,925,2.45,2.03,87.13,3.01,1589.42,4.8,0.2,9.66,Digital,0.09,0.0528,,90.18
363,20240920,8021,3115,1046,1165.33,8.0,60273,232815,6262,33,2.69,0.54,79.22,2.35,408.22,5.01,0.19,35.31,Social Media,0.06,0.08,High,22.43
546,20240920,8054,3096,1017,5717.81,4.9,414259,1252624,11023,124,0.88,1.13,92.17,2.61,200.81,4.56,0.52,46.11,Brand Awareness,0.09,0.049,High,19.99
255,20240920,8058,3263,1083,30059.68,2.89,536217,2932125,58935,648,2.01,1.1,80.09,3.08,270.68,10.25,0.51,46.39,Brand Awareness,0.35,0.0289,High,17.27
1000,20240921,8013,3072,1153,1307.8,3.75,52964,269626,8816,52,3.27,0.59,78.74,3.23,624.11,4.85,0.15,25.15,Brand Awareness,0.13,0.0375,Very High,31.31
577,20240921,8020,3060,1012,6473.81,6.82,508421,1175374,11401,63,0.97,0.56,92.22,1.36,-38.37,5.51,0.57,102.76,Social Media,0.08,0.0682,Negative,8.97
160,20240921,8040,3076,1153,1015.09,3.44,46165,184063,5448,65,2.96,1.2,73.26,1.71,1074.07,5.51,0.19,15.62,Brand Awareness,0.16,0.0344,,46.91
745,20240921,8042,3001,1096,30045.01,3.16,973568,2950651,78487,596,2.66,0.76,72.69,1.64,238.78,10.18,0.38,50.41,Seasonal,0.32,0.0316,High,14.42
41,20240921,8053,3261,1027,11787.05,2.57,273482,1164699,31563,265,2.71,0.84,80.1,2.39,118.95,10.12,0.37,44.48,Seasonal,0.39,0.0257,Medium,18.01
531,20240922,8005,3199,1055,12559.83,3.35,318876,1218527,28879,485,2.37,1.68,84.56,1.54,154.36,10.31,0.43,25.9,New Product Launch,0.31,0.0335,Medium,32.65
411,20240922,8026,3298,1092,19015.76,3.11,584356,1732632,43662,720,2.52,1.65,84.75,2.55,242.39,10.98,0.44,26.41,Brand Awareness,0.35,0.0311,High,32.09
408,20240922,8094,3237,1082,8689.55,2.24,164623,841451,29366,361,3.49,1.23,82.04,2.9,529.56,10.33,0.3,24.07,Brand Awareness,0.46,0.0224,Very High,34.08
483,20240923,8016,3042,1187,17640.26,3.99,356153,1999217,22191,319,1.11,1.44,74.9,0.85,140.48,8.82,0.79,55.3,Seasonal,0.22,0.0399,Medium,13.54
152,20240924,8018,3285,1038,38631.71,6.24,1555945,3777668,81597,1011,2.16,1.24,71.75,1.26,105.02,10.23,0.47,38.21,Social Media,0.16,0.0624,Medium,18.78
536,20240925,8021,3082,1051,1600.15,4.31,68155,304333,4138,24,1.36,0.6,72.14,2.72,63.33,5.26,0.39,66.67,Product Launch,0.12,0.0431,Low,10.82
864,20240925,8051,3112,1077,12363.36,4.91,638729,2316878,53983,917,2.33,1.7,69.64,3.35,1237.06,5.34,0.23,13.48,Seasonal,0.11,0.0491,,51.65
390,20240925,8086,3190,1081,19625.63,2.89,315612,1634568,33999,176,2.08,0.52,74.1,3.45,0.34,12.01,0.58,111.51,Product Launch,0.42,0.0289,Low,6.65
158,20240926,8061,3063,1035,9532.95,3.19,366650,2001347,33622,268,1.68,0.8,77.79,1.63,384.99,4.76,0.28,35.57,Brand Awareness,0.15,0.0319,High,21.87
797,20240926,8078,3157,1158,3091.74,2.5,71274,288591,6897,33,2.39,0.49,71.1,2.72,83.96,10.71,0.45,93.69,Brand Awareness,0.43,0.025,Low,7.59
107,20240927,8084,3092,1134,4773.89,5.02,328208,1031422,15058,131,1.46,0.87,87.12,2.45,340.41,4.63,0.32,36.44,Social Media,0.09,0.0502,High,23.91
386,20240928,8027,3122,1101,3456.14,5.14,347088,1169943,20357,474,1.74,2.33,71.36,0.63,1321.46,2.95,0.17,7.29,Social Media,0.06,0.0514,,97.87
200,20240929,8008,3250,1018,27216.39,3.82,684420,2475679,29460,424,1.19,1.44,89.66,2.1,180.55,10.99,0.92,64.19,Seasonal,0.29,0.0382,Medium,13.97
515,20240929,8010,3068,1154,7357.74,5.36,635234,1508468,39371,901,2.61,2.29,83.65,2.22,1586.63,4.88,0.19,8.17,Social Media,0.09,0.0536,,102.43
450,20240929,8060,3153,1183,8622.53,3.62,224034,819849,9756,108,1.19,1.11,69.36,2.1,93.83,10.52,0.88,79.84,Digital,0.29,0.0362,Low,8.69
953,20240930,8005,3248,1183,9701.71,3.11,148240,969623,23561,311,2.43,1.32,74.15,2.19,291.23,10.01,0.41,31.2,New Product Launch,0.32,0.0311,High,23.77
142,20240930,8026,3279,1024,12310.78,4.69,393660,1039218,35645,196,3.43,0.55,86.3,2.6,-3.56,11.85,0.35,62.81,Social Media,0.25,0.0469,Negative,13.74
465,20240930,8039,3097,1171,1794.46,5.61,134387,373088,9289,67,2.49,0.73,62.79,1.79,131.8,4.81,0.19,26.78,Social Media,0.09,0.0561,Medium,23.44
738,20240930,8074,3103,1008,2734.29,3.51,158002,500294,6053,106,1.21,1.76,75.55,0.58,343.55,5.47,0.45,25.8,Brand Awareness,0.16,0.0351,High,29.29
858,20240930,8088,3089,1175,10764.12,5.59,877160,2100016,43680,725,2.08,1.66,76.28,1.25,320.88,5.13,0.25,14.85,Digital,0.09,0.0559,High,51.38
78,20241001,8004,3257,1086,15234.57,3.04,375902,1460600,29650,127,2.03,0.43,79.03,0.9,50.09,10.43,0.51,119.96,Seasonal Promotion,0.34,0.0304,Low,6.59
321,20241001,8016,3077,1024,9948.68,4.54,399675,1823361,16592,146,0.91,0.88,81.94,3.11,170.28,5.46,0.6,68.14,Product Launch,0.12,0.0454,Medium,12.02
