ProductionID,DateKey,PlantID,ProductID,Produced_Quantity,Production_Cost,Material_Cost,Labor_Cost,Energy_Cost,Downtime_Hours,Efficiency_Rate,Quality_Defect_Rate,Capacity_Utilization,Shift,Cost_Per_Unit,OEE,Downtime_Cost
577,20241030,6077,1131,5388,6804.39,4353.2,1807.92,643.27,0.0,83.47,0.29,59.71,Afternoon,1.2629,66.42,0.0
244,20241031,6051,1196,5381,4851.12,2711.23,1485.5,654.38,0.0,92.15,0.54,65.13,Afternoon,0.9015,52.91,0.0
336,20241031,6064,1074,8823,6668.86,2671.2,3483.65,514.01,0.0,81.06,0.05,57.42,Morning,0.7558,98.48,0.0
820,20241031,6092,1024,7438,6626.55,3222.73,2435.42,968.4,2.8,85.92,0.14,59.29,Morning,0.8909,106.18,1400.0
299,20241101,6037,1055,6883,8272.02,5944.12,1948.24,379.66,1.1,88.52,0.22,53.42,Morning,1.2018,43.38,550.0
897,20241101,6040,1172,7170,9960.12,7301.78,1871.52,786.82,0.0,87.36,0.36,47.74,Afternoon,1.3891,42.36,0.0
618,20241101,6066,1067,5448,4192.16,1692.19,1701.75,798.22,0.0,88.24,0.05,50.59,Night,0.7695,50.62,0.0
934,20241101,6083,1121,4601,5880.04,3855.76,1601.46,422.82,0.0,81.59,0.3,50.2,Morning,1.278,54.7,0.0
566,20241101,6093,1025,6666,6239.92,2913.97,2524.68,801.27,5.7,84.26,0.14,55.97,Afternoon,0.9361,131.15,2850.0
743,20241102,6028,1182,3873,3113.17,1908.3,969.92,234.94,2.9,91.22,0.8,54.1,Afternoon,0.8038,36.4,1450.0
63,20241102,6056,1045,5221,6916.51,4749.07,1527.73,639.71,0.0,85.13,0.19,48.79,Afternoon,1.3247,43.68,0.0
495,20241102,6065,1082,4326,4380.67,2617.22,1472.06,291.39,2.9,87.4,0.37,47.61,Night,1.0126,45.95,1450.0
967,20241102,6067,1031,6118,5233.77,2652.51,1952.2,629.07,0.0,83.28,0.09,52.13,Night,0.8555,69.23,0.0
406,20241102,6071,1018,6945,5927.63,3007.82,2403.44,516.37,0.0,87.93,0.1,65.11,Morning,0.8535,100.0,0.0
435,20241103,6021,1114,4364,6755.94,4990.06,1218.73,547.15,0.0,84.26,0.38,47.33,Night,1.5481,39.95,0.0
602,20241103,6047,1173,8841,12666.89,8953.42,2749.94,963.53,0.0,89.83,0.37,54.78,Afternoon,1.4327,80.96,0.0
115,20241103,6055,1045,7298,10136.04,6569.14,2504.66,1062.24,0.0,90.05,0.2,63.14,Night,1.3889,51.35,0.0
643,20241103,6084,1191,3025,2997.05,1535.92,1125.66,335.48,0.0,85.35,0.57,46.25,Morning,0.9908,35.3,0.0
185,20241104,6002,1168,14766,19250.08,15426.14,3085.49,738.46,0.0,90.79,0.37,62.23,Afternoon,1.3037,62.21,0.0
845,20241104,6076,1141,4752,8709.08,6510.12,1845.12,353.84,4.1,85.97,0.73,60.37,Afternoon,1.8327,88.88,2050.0
474,20241104,6080,1142,3806,6954.97,5252.87,1238.93,463.17,0.0,85.93,0.5,50.16,Afternoon,1.8274,36.46,0.0
935,20241105,6066,1060,4826,6576.21,4377.34,1778.97,419.9,0.0,83.97,0.2,55.03,Afternoon,1.3627,44.84,0.0
270,20241106,6093,1088,4022,4293.55,2506.51,1366.69,420.35,0.0,81.3,0.29,50.34,Afternoon,1.0675,60.34,0.0
993,20241107,6042,1015,9628,8633.13,4492.02,3271.9,869.2,0.0,91.09,0.09,54.24,Night,0.8967,67.89,0.0
816,20241107,6066,1136,4657,5849.37,3811.2,1548.61,489.55,0.0,84.98,0.28,53.31,Afternoon,1.256,43.27,0.0
358,20241107,6072,1113,3495,5879.2,4345.51,1148.03,385.66,0.0,86.98,0.4,52.76,Afternoon,1.6822,35.92,0.0
111,20241107,6080,1049,4756,6597.28,4277.77,1705.38,614.12,0.0,85.42,0.19,52.82,Afternoon,1.3871,45.56,0.0
188,20241108,6045,1137,5821,7371.78,4875.55,1734.83,761.4,1.0,86.22,0.34,57.91,Afternoon,1.2664,31.23,500.0
335,20241108,6098,1146,2793,5556.73,4083.0,1115.62,358.11,0.0,87.7,0.48,48.86,Morning,1.9895,31.58,0.0
364,20241109,6031,1068,10290,7381.95,3229.23,3084.92,1067.8,0.0,85.39,0.05,54.86,Night,0.7174,68.23,0.0
390,20241109,6043,1048,6555,8949.62,6146.63,2087.53,715.46,0.0,84.3,0.19,51.74,Afternoon,1.3653,39.99,0.0
10,20241110,6003,1167,14329,20449.65,14949.79,3455.33,2044.53,0.0,95.96,0.36,63.13,Morning,1.4272,72.8,0.0
221,20241110,6004,1102,10957,16760.26,13640.05,2453.12,667.09,0.0,97.98,0.36,61.13,Night,1.5296,37.36,0.0
908,20241110,6038,1194,5392,4779.25,2638.13,1515.52,625.59,0.0,85.57,0.55,57.3,Morning,0.8864,48.02,0.0
37,20241110,6051,1026,8802,8039.6,4048.02,2862.89,1128.69,0.0,88.33,0.09,47.32,Night,0.9134,86.54,0.0
945,20241110,6081,1190,2830,2660.94,1430.26,928.71,301.97,0.0,82.17,0.58,43.92,Night,0.9403,36.11,0.0
761,20241110,6086,1184,3088,2903.78,1597.7,1064.63,241.44,0.0,89.12,0.56,67.13,Afternoon,0.9403,29.2,0.0
33,20241111,6023,1150,4339,7538.89,6042.17,1275.72,221.0,0.0,85.1,0.46,52.48,Night,1.7375,29.88,0.0
551,20241111,6038,1111,6041,8908.54,6901.13,1241.22,766.19,0.0,86.23,0.38,60.04,Morning,1.4747,53.8,0.0
110,20241112,6022,1041,6969,8220.05,6108.01,1610.59,501.45,0.0,88.62,0.19,57.13,Night,1.1795,39.7,0.0
697,20241112,6025,1092,8393,8457.23,4925.9,2322.82,1208.51,0.0,87.17,0.29,55.32,Night,1.0077,63.68,0.0
573,20241112,6078,1112,3671,5773.81,4366.67,1219.36,187.78,0.0,86.19,0.36,47.35,Afternoon,1.5728,33.31,0.0
837,20241112,6086,1006,6593,6257.13,3113.22,2531.92,611.98,0.0,84.54,0.09,61.24,Afternoon,0.9491,62.33,0.0
599,20241114,6016,1023,9838,7068.12,4348.97,2053.01,666.14,0.0,87.04,0.09,52.76,Morning,0.7185,49.93,0.0
715,20241114,6063,1085,4657,4883.69,2875.07,1540.75,467.88,0.0,88.03,0.29,53.6,Night,1.0487,44.67,0.0
655,20241114,6073,1168,3981,5706.88,4061.19,1422.63,223.07,0.0,81.73,0.37,51.14,Night,1.4335,48.32,0.0
147,20241115,6009,1009,13770,10706.2,6471.65,2295.02,1939.53,0.0,90.39,0.1,57.1,Night,0.7775,75.33,0.0
904,20241115,6011,1184,8767,7001.43,4179.22,1949.1,873.11,0.0,94.2,0.6,68.35,Morning,0.7986,37.25,0.0
421,20241115,6064,1069,7417,5761.25,2135.97,2909.02,716.27,0.0,87.01,0.05,58.11,Afternoon,0.7768,82.79,0.0
549,20241115,6072,1069,8485,6406.58,2475.28,2847.06,1084.25,0.0,86.62,0.05,54.92,Morning,0.755,87.2,0.0
334,20241116,6033,1171,7567,9987.83,7291.9,1782.27,913.67,0.0,86.38,0.37,60.42,Morning,1.3199,64.58,0.0
467,20241116,6055,1162,9059,12502.69,9378.94,2500.84,622.92,0.0,91.59,0.37,63.04,Afternoon,1.3801,63.75,0.0
347,20241116,6068,1047,5736,7824.23,5270.66,2181.46,372.12,0.0,84.84,0.18,54.72,Afternoon,1.3641,72.18,0.0
750,20241117,6006,1112,6798,10484.38,8005.4,1522.85,956.14,0.0,91.73,0.39,55.21,Afternoon,1.5423,33.7,0.0
718,20241117,6023,1099,8004,7395.62,4578.53,1993.73,823.36,0.0,84.13,0.28,52.09,Morning,0.924,55.11,0.0
491,20241117,6026,1133,7815,9099.48,6377.76,2253.75,467.97,0.0,88.93,0.29,53.07,Night,1.1644,54.06,0.0
872,20241117,6036,1118,5612,8335.74,6607.63,1438.35,289.77,0.0,92.27,0.39,49.93,Night,1.4853,47.83,0.0
105,20241117,6044,1091,9259,8713.14,5293.82,2918.7,500.63,0.0,87.21,0.3,53.63,Night,0.941,60.71,0.0
224,20241118,6014,1115,8380,13326.67,10262.51,2026.56,1037.6,0.0,89.01,0.4,58.84,Night,1.5903,61.41,0.0
124,20241118,6074,1123,4247,5394.58,3242.29,1613.12,539.17,0.0,84.96,0.3,53.54,Night,1.2702,44.97,0.0
616,20241119,6013,1082,8383,6950.78,4804.81,1413.22,732.75,0.0,87.1,0.29,49.8,Afternoon,0.8292,59.32,0.0
1,20241119,6031,1054,8272,10774.79,7411.24,2179.48,1184.06,0.0,90.74,0.2,63.12,Afternoon,1.3026,54.85,0.0
420,20241119,6039,1050,6563,7707.92,5655.67,1426.18,626.07,0.0,83.66,0.18,51.11,Night,1.1745,40.43,0.0
517,20241119,6043,1197,5016,4819.18,2550.47,1553.52,715.18,0.0,88.3,0.57,53.77,Afternoon,0.9608,30.6,0.0
716,20241119,6077,1172,3341,4985.95,3502.04,1293.0,190.91,0.0,80.87,0.36,44.73,Night,1.4924,41.19,0.0
797,20241120,6040,1115,7055,10709.67,8513.83,1546.79,649.05,3.0,91.78,0.53,61.86,Afternoon,1.518,47.63,1500.0
245,20241120,6045,1159,6072,10522.45,8399.81,1610.24,512.4,0.0,90.7,0.47,55.01,Night,1.7329,31.22,0.0
674,20241120,6074,1108,5883,9732.84,7154.93,2127.67,450.24,0.0,86.1,0.38,64.58,Afternoon,1.6544,62.29,0.0
356,20241120,6083,1031,6721,5911.44,2964.48,2306.11,640.86,0.0,87.39,0.1,64.46,Morning,0.8795,79.9,0.0
607,20241121,6080,1043,5187,7189.55,4603.51,1918.61,667.42,0.0,83.5,0.19,51.39,Morning,1.3861,49.68,0.0
40,20241121,6093,1166,4537,6614.66,4720.9,1420.1,473.66,0.0,82.82,0.38,52.17,Night,1.4579,68.06,0.0
264,20241122,6017,1085,10669,9394.62,6142.99,1912.46,1339.16,0.5,86.51,0.34,48.51,Night,0.8806,46.62,250.0
910,20241122,6040,1127,8362,9300.43,6789.77,2069.81,440.85,0.0,88.98,0.28,64.33,Morning,1.1122,49.4,0.0
907,20241122,6071,1193,3098,2982.17,1501.1,1068.89,412.17,0.0,81.7,0.59,50.6,Morning,0.9626,44.61,0.0
525,20241123,6015,1007,12437,9489.06,5621.93,2866.68,1000.45,0.0,89.45,0.1,54.12,Night,0.763,70.39,0.0
926,20241123,6019,1130,8694,10168.82,6969.45,2077.96,1121.4,0.0,89.49,0.28,50.9,Night,1.1696,49.83,0.0
186,20241123,6066,1068,6353,4222.45,1812.38,2024.27,385.8,0.0,83.51,0.05,45.21,Night,0.6646,59.03,0.0
717,20241123,6070,1134,3760,4687.77,3089.83,1221.53,376.4,0.0,81.81,0.3,51.52,Night,1.2467,58.56,0.0
304,20241123,6099,1194,2968,2678.79,1504.76,1003.03,171.0,0.0,88.18,0.59,55.51,Afternoon,0.9026,29.91,0.0
273,20241124,6018,1184,4983,3937.51,2522.1,1104.95,310.46,0.0,87.92,0.58,49.25,Afternoon,0.7902,25.18,0.0
328,20241124,6060,1128,6172,7095.29,5124.72,1629.61,340.97,0.0,87.84,0.28,54.76,Night,1.1496,52.08,0.0
255,20241124,6095,1167,5456,7741.12,5317.32,1857.57,566.24,5.1,87.8,0.58,61.84,Morning,1.4188,73.42,2550.0
265,20241124,6099,1075,7239,5940.16,2207.35,2710.3,1022.51,0.0,82.82,0.05,56.06,Morning,0.8206,72.94,0.0
964,20241125,6031,1089,7837,7331.23,4848.26,2087.58,395.39,0.0,92.05,0.29,53.97,Night,0.9355,51.97,0.0
865,20241125,6100,1076,7839,6138.38,2418.73,3082.22,637.44,0.0,87.98,0.05,50.88,Morning,0.7831,66.74,0.0
597,20241126,6090,1178,4997,7142.32,4989.49,1683.47,469.37,0.0,85.44,0.36,47.51,Afternoon,1.4293,60.95,0.0
754,20241127,6018,1045,9291,11925.21,8451.97,2263.65,1209.6,0.0,86.48,0.19,60.79,Morning,1.2835,46.95,0.0
475,20241127,6022,1128,5762,6957.43,4676.1,1483.39,797.94,0.0,87.3,0.3,51.75,Morning,1.2075,32.83,0.0
21,20241127,6075,1070,5447,4438.86,1676.48,2131.23,631.15,3.2,83.86,0.06,49.23,Afternoon,0.8149,71.76,1600.0
842,20241128,6011,1078,11096,7115.17,3340.02,2194.06,1581.1,0.0,94.03,0.05,51.03,Afternoon,0.6412,47.14,0.0
839,20241128,6023,1147,7154,11672.78,9845.8,1455.26,371.73,0.0,86.24,0.45,63.52,Morning,1.6316,49.26,0.0
951,20241128,6028,1141,6503,11467.71,9513.84,1508.54,445.33,0.0,89.5,0.47,55.91,Night,1.7634,53.74,0.0
480,20241128,6037,1167,8462,11062.1,8829.81,1765.68,466.61,0.3,85.63,0.4,51.92,Night,1.3073,51.53,150.0
246,20241128,6042,1045,7012,8781.53,6043.62,2253.86,484.05,0.0,90.52,0.19,66.06,Morning,1.2524,49.45,0.0
796,20241129,6032,1154,6481,11664.37,9255.57,1584.04,824.76,0.0,88.27,0.47,57.64,Morning,1.7998,49.64,0.0
569,20241129,6037,1168,6705,8775.21,6465.42,1456.99,852.8,0.0,85.09,0.38,47.65,Afternoon,1.3088,40.32,0.0
387,20241129,6054,1010,8325,6904.17,3676.0,2287.49,940.68,0.0,90.63,0.1,52.75,Morning,0.8293,56.38,0.0
756,20241129,6095,1082,5988,6251.12,3637.52,1823.82,789.79,4.0,81.39,0.4,52.22,Night,1.0439,76.14,2000.0
15,20241130,6074,1154,3707,7183.75,5348.58,1317.18,517.99,0.0,87.86,0.48,61.74,Morning,1.9379,39.25,0.0
973,20241201,6012,1062,16606,10192.69,5018.07,3174.68,1999.94,0.0,92.3,0.05,57.67,Morning,0.6138,100.0,0.0
35,20241201,6012,1165,9525,12359.4,9680.67,1971.37,707.36,0.0,95.03,0.39,57.29,Night,1.2976,57.36,0.0
683,20241201,6037,1087,9845,9803.76,5886.17,2446.28,1471.31,0.0,88.24,0.28,58.97,Night,0.9958,59.21,0.0
770,20241201,6049,1088,7867,7385.71,4947.72,2004.62,433.37,0.0,84.17,0.29,49.28,Night,0.9388,60.21,0.0
6,20241201,6065,1102,3588,5805.41,4283.11,1091.86,430.44,0.0,85.43,0.37,55.11,Morning,1.618,33.51,0.0
589,20241202,6012,1006,11880,9931.03,5292.62,2857.52,1780.88,0.0,90.02,0.1,61.5,Afternoon,0.8359,71.54,0.0
846,20241202,6035,1064,9447,6318.84,2756.61,2455.31,1106.92,0.0,91.9,0.05,59.49,Morning,0.6689,93.15,0.0
152,20241202,6044,1146,4984,9093.39,6837.36,1548.72,707.31,0.0,92.23,0.48,56.32,Night,1.8245,32.68,0.0
726,20241202,6056,1153,6797,13000.97,9868.4,2156.37,976.21,0.0,88.27,0.47,58.73,Afternoon,1.9128,56.86,0.0
382,20241203,6003,1161,14947,20394.95,15249.15,3180.87,1964.94,0.0,97.54,0.4,65.91,Morning,1.3645,75.94,0.0
928,20241203,6079,1098,5298,5528.55,3132.3,1766.46,629.79,0.0,87.22,0.28,49.13,Afternoon,1.0435,56.17,0.0
511,20241204,6041,1125,5933,7097.42,4918.64,1543.91,634.87,0.0,89.37,0.29,52.85,Afternoon,1.1963,42.45,0.0
236,20241204,6077,1133,4862,6453.28,3976.07,1807.51,669.7,0.0,88.16,0.28,52.16,Night,1.3273,59.94,0.0
610,20241205,6022,1044,7889,10311.74,7001.16,2263.26,1047.32,0.0,83.96,0.2,56.14,Morning,1.3071,44.94,0.0
76,20241205,6060,1050,8388,11286.15,7537.21,2713.68,1035.27,0.0,91.42,0.18,57.83,Morning,1.3455,70.78,0.0
437,20241206,6001,1076,16024,10662.01,4844.56,3590.04,2227.41,0.0,93.73,0.05,57.0,Morning,0.6654,79.94,0.0
657,20241206,6055,1167,8008,11510.23,8096.06,2413.43,1000.74,2.5,83.71,0.5,48.8,Afternoon,1.4373,62.9,1250.0
317,20241207,6046,1102,5875,9189.4,6934.36,1912.42,342.61,0.0,89.5,0.38,60.1,Afternoon,1.5642,38.01,0.0
280,20241207,6047,1014,8836,7506.9,3913.56,2931.96,661.38,0.0,86.87,0.09,59.6,Morning,0.8496,80.92,0.0
835,20241207,6055,1119,7434,11776.54,9246.55,1865.62,664.37,0.0,85.53,0.4,61.0,Night,1.5841,52.31,0.0
831,20241207,6071,1106,3107,5102.12,3565.32,1183.0,353.8,0.0,85.39,0.38,49.33,Night,1.6421,44.74,0.0
612,20241208,6039,1004,7909,6008.69,3627.1,1677.26,704.33,0.0,85.97,0.09,51.63,Morning,0.7597,48.72,0.0
609,20241208,6070,1179,4643,7070.82,4744.22,1795.22,531.38,0.0,85.5,0.38,51.41,Morning,1.5229,72.31,0.0
34,20241208,6096,1190,2585,2536.95,1326.18,858.34,352.44,0.0,85.34,0.57,52.64,Afternoon,0.9814,28.03,0.0
986,20241209,6015,1048,8432,10089.02,7288.14,1825.9,974.99,0.0,86.7,0.19,48.11,Afternoon,1.1965,47.72,0.0
295,20241209,6067,1069,8837,6755.29,2612.04,2915.09,1228.15,0.0,88.16,0.05,66.32,Afternoon,0.7644,100.0,0.0
613,20241210,6027,1142,5036,8395.25,7113.39,1010.52,271.34,0.0,85.47,0.47,46.88,Night,1.667,31.82,0.0
805,20241210,6042,1154,5521,9577.43,7373.05,1564.51,639.86,0.0,88.94,0.49,60.35,Morning,1.7347,38.93,0.0
801,20241210,6045,1199,4767,4397.22,2412.91,1628.18,356.12,0.0,84.72,0.57,48.66,Night,0.9224,24.51,0.0
570,20241210,6072,1135,4536,5647.94,3691.13,1427.26,529.55,0.0,83.02,0.29,56.59,Afternoon,1.2451,46.61,0.0
966,20241210,6084,1127,5557,6930.09,4336.05,2072.3,521.75,0.0,87.09,0.28,60.81,Afternoon,1.2471,64.84,0.0
368,20241210,6087,1018,6628,5830.61,3065.08,1989.23,776.3,0.0,87.57,0.09,55.83,Afternoon,0.8797,94.75,0.0
940,20241211,6018,1131,9382,10454.22,7750.55,2067.03,636.65,0.0,87.44,0.29,59.85,Afternoon,1.1143,47.41,0.0
603,20241211,6039,1009,8610,6091.82,3755.3,1838.74,497.78,0.0,84.04,0.1,51.77,Afternoon,0.7075,53.04,0.0
864,20241211,6043,1174,9271,12712.78,8872.76,3040.4,799.62,0.0,92.09,0.37,57.1,Night,1.3712,56.56,0.0
619,20241211,6061,1015,5044,4497.32,2247.93,1779.29,470.1,0.0,83.36,0.09,44.94,Night,0.8916,100.0,0.0
303,20241212,6012,1059,12099,14037.92,10419.53,2266.51,1351.89,0.0,87.11,0.19,59.18,Night,1.1603,72.86,0.0
933,20241212,6042,1017,8876,7234.63,3856.37,2277.14,1101.12,0.0,86.33,0.1,49.43,Afternoon,0.8151,62.59,0.0
702,20241212,6097,1059,5549,7504.31,4933.08,1967.58,603.65,0.0,82.0,0.19,54.58,Night,1.3524,50.22,0.0
411,20241213,6006,1042,12234,14941.99,11461.05,2285.6,1195.34,0.0,94.73,0.18,70.39,Morning,1.2213,60.65,0.0
473,20241213,6016,1066,19704,12939.16,5898.5,4754.28,2286.38,0.0,90.6,0.05,63.14,Night,0.6567,100.0,0.0
32,20241213,6040,1016,10333,8198.77,4621.55,3010.06,567.15,0.0,91.49,0.09,65.06,Afternoon,0.7935,61.04,0.0
526,20241213,6063,1196,2793,2498.26,1368.99,938.55,190.71,0.0,87.91,0.57,58.78,Night,0.8945,26.79,0.0
780,20241214,6039,1198,4508,4261.78,2356.02,1265.29,640.47,0.0,89.37,0.55,57.46,Afternoon,0.9454,27.77,0.0
149,20241215,6089,1056,5635,7478.3,4956.79,1898.27,623.23,0.0,82.45,0.2,54.82,Afternoon,1.3271,59.84,0.0
671,20241216,6006,1122,8190,9494.48,6723.8,2023.72,746.97,0.0,89.2,0.29,51.31,Night,1.1593,40.6,0.0
858,20241216,6006,1139,8775,10091.41,7066.75,1849.94,1174.73,0.0,86.91,0.28,56.28,Night,1.15,43.51,0.0
238,20241216,6016,1123,7321,8285.22,6146.31,1205.76,933.14,1.3,90.98,0.35,51.98,Afternoon,1.1317,39.28,650.0
793,20241216,6068,1096,5664,5425.93,3247.16,1743.82,434.95,0.0,82.42,0.29,56.54,Afternoon,0.958,71.27,0.0
430,20241216,6078,1140,4001,4932.45,3064.84,1588.88,278.73,0.0,83.97,0.27,57.22,Afternoon,1.2328,36.3,0.0
639,20241217,6026,1065,13428,8642.34,3948.53,2700.17,1993.64,0.0,89.7,0.05,59.14,Morning,0.6436,92.88,0.0
540,20241217,6036,1134,6939,8220.88,5795.02,1954.8,471.06,0.0,86.71,0.29,55.91,Afternoon,1.1847,59.14,0.0
94,20241217,6040,1069,12158,7585.7,3486.55,2901.84,1197.31,0.0,92.28,0.05,54.22,Afternoon,0.6239,71.83,0.0
89,20241217,6084,1136,5582,6554.36,4312.32,1777.81,464.22,0.0,87.15,0.29,58.67,Night,1.1742,65.13,0.0
622,20241218,6027,1056,7202,9381.27,6692.68,2037.2,651.39,0.0,85.72,0.19,51.56,Afternoon,1.3026,45.5,0.0
679,20241219,6026,1183,4461,3491.99,2244.77,1017.28,229.94,0.0,85.93,0.55,47.73,Night,0.7828,30.86,0.0
772,20241221,6024,1062,9080,6304.53,2800.28,2622.31,881.94,0.0,88.39,0.05,54.87,Morning,0.6943,64.61,0.0
998,20241221,6077,1142,3226,5847.69,4399.79,1130.79,317.11,0.0,82.54,0.49,46.73,Night,1.8127,39.77,0.0
252,20241221,6095,1056,3393,4565.73,2905.89,1267.32,392.52,0.0,82.06,0.2,44.14,Night,1.3456,35.95,0.0
575,20241223,6016,1031,14532,10890.3,6402.53,2895.45,1592.32,0.0,88.88,0.1,56.02,Morning,0.7494,73.75,0.0
337,20241223,6053,1026,11806,9903.59,5123.88,3361.93,1417.78,0.0,92.37,0.09,64.65,Morning,0.8389,100.0,0.0
536,20241224,6072,1114,4762,7917.54,5772.5,1837.4,307.64,0.0,83.66,0.37,56.95,Morning,1.6627,48.94,0.0
709,20241224,6088,1080,7757,5541.41,2246.8,2761.12,533.49,0.0,82.68,0.05,51.09,Afternoon,0.7144,82.29,0.0
397,20241224,6093,1084,3639,3785.42,2239.8,1275.3,270.32,0.0,81.85,0.28,44.63,Night,1.0402,54.59,0.0
652,20241225,6018,1125,9717,11369.91,7690.08,2251.19,1428.63,0.0,87.68,0.29,49.79,Night,1.1701,49.11,0.0
794,20241225,6069,1038,6312,5959.04,2734.74,2294.64,929.66,0.0,87.08,0.1,63.55,Morning,0.9441,72.56,0.0
989,20241226,6027,1094,5737,5510.83,3530.46,1276.77,703.59,0.0,87.99,0.28,45.63,Night,0.9606,36.25,0.0
251,20241226,6044,1157,5348,9565.47,7182.34,1812.19,570.94,0.0,90.44,0.49,50.73,Night,1.7886,35.06,0.0
727,20241227,6007,1100,11029,10736.8,6920.66,2510.28,1305.86,0.0,92.9,0.29,56.36,Morning,0.9735,39.12,0.0
357,20241227,6024,1132,6424,7505.44,5217.93,1443.5,844.01,0.0,83.81,0.27,56.02,Morning,1.1683,45.71,0.0
595,20241227,6062,1102,5981,9793.2,7173.56,1794.74,824.9,0.0,89.18,0.4,68.34,Afternoon,1.6374,50.17,0.0
615,20241227,6098,1155,2829,5052.23,3924.88,910.88,216.47,5.2,81.39,0.63,49.8,Night,1.7859,40.84,2600.0
24,20241228,6027,1132,5645,6682.18,4542.97,1665.69,473.52,0.0,88.44,0.28,56.69,Morning,1.1837,35.66,0.0
402,20241228,6037,1123,8358,9402.54,6573.14,2347.35,482.05,0.0,91.47,0.29,61.34,Morning,1.125,50.26,0.0
285,20241228,6068,1020,5471,5054.67,2378.36,1896.34,779.98,0.0,84.09,0.09,49.41,Night,0.9239,68.84,0.0
952,20241229,6018,1028,10180,7147.68,4710.87,1927.56,509.25,0.0,86.66,0.09,57.64,Night,0.7021,51.45,0.0
590,20241229,6033,1018,9064,7124.91,4250.54,2198.32,676.06,0.0,89.34,0.09,50.17,Night,0.7861,77.35,0.0
494,20241229,6046,1050,7417,9340.6,6595.2,1881.29,864.11,0.0,91.59,0.19,49.24,Morning,1.2594,47.98,0.0
668,20241229,6065,1114,3449,5932.73,4340.61,1127.43,464.69,0.0,85.3,0.37,51.23,Morning,1.7201,32.21,0.0
134,20241229,6067,1072,7019,5601.54,2044.26,2746.94,810.35,0.0,84.86,0.05,54.17,Afternoon,0.7981,79.43,0.0
167,20241229,6085,1128,3784,4913.51,3041.97,1411.77,459.78,0.0,81.21,0.3,44.25,Night,1.2985,44.05,0.0
542,20241230,6007,1093,11479,10329.52,6654.24,2609.26,1066.02,0.0,90.33,0.27,49.68,Morning,0.8999,40.71,0.0
289,20241230,6072,1047,3845,5036.61,3414.91,1351.92,269.77,0.0,81.68,0.19,45.68,Afternoon,1.3099,39.51,0.0
