LogisticsID,DateKey,WarehouseID,RegionID,SupplierID,Transport_Cost,Lead_Time_Days,Delivery_Time_Accuracy,OnTime_Delivery_Rate,ShippingMethod,Distance_Km,Fuel_Cost,Shipment_Weight_Kg,Transport_Mode,Actual_OnTime,Cost_Per_Km,Cost_Efficiency,Speed,Urgent_Shipment,International,Delivery_Variance,Late_Delivery
789,20240907,5006,3050,,39018.94,6,90.01,85.9,Sea Freight,2069,13940.47,17641.76,Ship,1,18.86,0.053,14.37,0,1,9.99,0
758,20240907,5067,3261,7087.0,15100.82,3,94.38,98.07,Standard Ground,2060,4055.13,4360.55,Truck,1,7.33,0.1364,28.61,0,0,5.62,0
192,20240907,5099,3263,,10666.57,3,94.87,91.14,Standard Ground,2637,3605.97,1929.57,Intermodal,1,4.04,0.2472,36.62,0,0,5.13,0
357,20240908,5004,3007,7110.0,43262.17,3,96.02,98.37,Standard Ground,2438,13008.68,16262.51,Rail,1,17.74,0.0564,33.86,0,0,3.98,0
103,20240908,5042,3137,,24871.68,7,89.81,93.68,Sea Freight,2582,5743.34,8465.03,Ship,1,9.63,0.1038,15.37,0,1,10.19,0
904,20240908,5062,3247,7103.0,21835.02,2,95.69,91.24,Standard Ground,2290,8198.78,8069.63,Rail,1,9.53,0.1049,47.71,0,0,4.31,0
179,20240908,5065,3135,7169.0,14518.36,2,95.82,94.67,Standard Ground,2095,3813.75,5386.21,Rail,1,6.93,0.1443,43.65,0,0,4.18,0
382,20240908,5071,3096,7067.0,14678.59,2,94.4,98.22,Standard Ground,2229,3841.89,3677.69,Truck,1,6.59,0.1519,46.44,0,0,5.6,0
230,20240908,5073,3147,7073.0,18906.43,4,97.81,98.76,Standard Ground,2588,6075.76,5926.69,Rail,1,7.31,0.1369,26.96,0,0,2.19,0
906,20240908,5077,3030,,30220.22,6,88.29,85.1,Sea Freight,2751,11311.3,9741.83,Ship,1,10.99,0.091,19.1,0,1,11.71,0
806,20240909,5065,3043,7009.0,7105.26,6,89.68,86.31,Sea Freight,2129,2254.62,2018.96,Ship,1,3.34,0.2996,14.78,0,1,10.32,0
137,20240910,5018,3260,,49064.27,7,88.26,86.02,Sea Freight,2105,10465.33,22108.55,Ship,0,23.31,0.0429,12.53,0,1,11.74,1
896,20240911,5024,3022,7045.0,24245.76,6,87.38,86.46,Sea Freight,2298,8121.77,9245.71,Ship,1,10.55,0.0948,15.96,0,1,12.62,0
46,20240911,5033,3005,7090.0,15527.82,7,90.27,93.82,Sea Freight,2894,4524.77,4133.9,Ship,1,5.37,0.1864,17.23,0,1,9.73,0
406,20240912,5043,3037,7068.0,7379.92,7,88.6,86.07,Sea Freight,2514,2938.05,1675.93,Ship,1,2.94,0.3407,14.96,0,1,11.4,0
747,20240912,5043,3065,7108.0,20181.72,6,87.86,85.5,Sea Freight,2483,7962.78,6810.34,Ship,1,8.13,0.123,17.24,0,1,12.14,0
994,20240912,5069,3023,7114.0,16120.66,7,87.87,91.46,Sea Freight,3043,4021.0,4048.34,Ship,1,5.3,0.1888,18.11,0,1,12.13,0
51,20240913,5071,3128,7169.0,14665.73,3,96.49,95.01,Standard Ground,2323,3598.61,4881.85,Rail,1,6.31,0.1584,32.26,0,0,3.51,0
654,20240914,5042,3077,,10436.42,6,88.76,86.42,Sea Freight,2843,3295.49,2446.93,Ship,1,3.67,0.2724,19.74,0,1,11.24,0
434,20240914,5077,3013,,13165.33,7,88.25,87.42,Sea Freight,2598,4726.48,3911.68,Ship,1,5.07,0.1973,15.46,0,1,11.75,0
549,20240914,5088,3037,7011.0,15593.97,6,87.8,83.76,Sea Freight,2707,4305.54,4485.8,Ship,1,5.76,0.1736,18.8,0,1,12.2,0
953,20240914,5090,3173,7135.0,6661.13,3,95.06,92.98,Standard Ground,2455,2448.05,1253.27,Rail,1,2.71,0.3686,34.1,0,0,4.94,0
928,20240915,5010,3127,,29098.22,7,88.68,91.07,Sea Freight,2213,10862.73,11818.34,Ship,1,13.15,0.0761,13.17,0,1,11.32,0
115,20240915,5017,3072,,41680.87,6,90.78,93.4,Sea Freight,2054,12244.68,19061.04,Ship,1,20.29,0.0493,14.26,0,1,9.22,0
739,20240915,5030,3290,7121.0,17994.55,5,88.91,84.66,Sea Freight,1907,3797.11,8119.57,Ship,1,9.44,0.106,15.89,0,1,11.09,0
703,20240915,5066,3012,7079.0,11457.96,7,90.46,89.34,Sea Freight,2646,2551.8,3106.45,Ship,1,4.33,0.2309,15.75,0,1,9.54,0
161,20240915,5069,3223,,12972.8,2,95.6,95.54,Standard Ground,2590,4720.91,2887.08,Intermodal,1,5.01,0.1996,53.96,0,0,4.4,0
925,20240915,5098,3208,,7041.22,2,92.88,91.62,Standard Ground,2491,2653.1,581.43,Intermodal,1,2.83,0.3538,51.9,0,0,7.12,0
1,20240916,5027,3270,,24041.14,6,89.05,93.0,Sea Freight,2657,8886.65,7883.15,Ship,1,9.05,0.1105,18.45,0,1,10.95,0
843,20240916,5058,3208,7065.0,20753.83,3,94.04,92.7,Standard Ground,2339,8001.81,6770.0,Intermodal,1,8.87,0.1127,32.49,0,0,5.96,0
215,20240916,5070,3045,,18909.9,7,88.55,89.55,Sea Freight,2708,6677.46,5846.72,Ship,1,6.98,0.1432,16.12,0,1,11.45,0
978,20240916,5095,3297,7189.0,8386.4,3,94.08,98.77,Standard Ground,2754,2364.62,829.81,Intermodal,1,3.05,0.3284,38.25,0,0,5.92,0
9,20240917,5076,3277,7194.0,22925.56,3,96.18,92.45,Standard Ground,2119,6335.5,9324.75,Rail,1,10.82,0.0924,29.43,0,0,3.82,0
333,20240917,5091,3133,,11114.74,2,93.68,95.63,Standard Ground,2567,3958.65,1582.2,Truck,1,4.33,0.231,53.48,0,0,6.32,0
897,20240918,5015,3112,7046.0,33472.29,6,88.87,88.92,Sea Freight,2158,7192.77,14186.01,Ship,1,15.51,0.0645,14.99,0,1,11.13,0
792,20240918,5082,3025,7113.0,11995.77,6,89.81,87.19,Sea Freight,2314,3968.3,3998.15,Ship,1,5.18,0.1929,16.07,0,1,10.19,0
329,20240918,5098,3217,7115.0,15401.65,3,97.51,94.45,Standard Ground,2544,3298.01,4592.47,Rail,1,6.05,0.1652,35.33,0,0,2.49,0
268,20240919,5059,3145,7137.0,9962.57,2,93.83,97.61,Standard Ground,2242,2803.07,1517.15,Truck,1,4.44,0.225,46.71,0,0,6.17,0
738,20240920,5064,3144,,34877.53,2,95.38,98.84,Standard Ground,2731,10030.08,9880.87,Truck,1,12.77,0.0783,56.9,0,0,4.62,0
667,20240920,5086,3258,7049.0,10394.62,2,92.57,93.57,Standard Ground,2257,3543.99,1712.73,Truck,1,4.61,0.2171,47.02,0,0,7.43,0
450,20240921,5022,3070,7001.0,15391.22,7,90.16,93.84,Sea Freight,2217,6080.8,5577.26,Ship,1,6.94,0.144,13.2,0,1,9.84,0
731,20240922,5002,3093,,48981.27,6,88.87,87.16,Sea Freight,2080,10464.39,22364.25,Ship,1,23.55,0.0425,14.44,0,1,11.13,0
988,20240922,5053,3169,,12050.07,2,92.9,88.4,Standard Ground,2341,3652.28,2949.7,Intermodal,1,5.15,0.1943,48.77,0,0,7.1,0
488,20240923,5068,3109,7032.0,14463.44,2,93.98,89.3,Standard Ground,2205,4466.71,3720.32,Truck,1,6.56,0.1525,45.94,0,0,6.02,0
468,20240924,5013,3156,7015.0,37014.28,6,89.98,90.19,Sea Freight,2728,10755.54,12362.63,Ship,1,13.57,0.0737,18.94,0,1,10.02,0
400,20240924,5028,3088,,11727.08,7,89.2,91.67,Sea Freight,2300,4452.78,3772.64,Ship,1,5.1,0.1961,13.69,0,1,10.8,0
627,20240924,5038,3053,7185.0,14821.91,6,89.09,89.36,Sea Freight,2505,3475.97,4729.35,Ship,1,5.92,0.169,17.4,0,1,10.91,0
697,20240924,5066,3023,7104.0,14060.25,6,89.91,93.49,Sea Freight,2684,4697.21,3983.19,Ship,1,5.24,0.1909,18.64,0,1,10.09,0
962,20240924,5072,3253,,52027.61,2,94.6,91.65,Expedited,2791,19499.44,9521.15,Air,1,18.64,0.0536,58.15,0,0,5.4,0
655,20240924,5096,3173,7136.0,13758.85,2,96.37,100.0,Standard Ground,2190,2973.46,4204.56,Intermodal,1,6.28,0.1592,45.62,0,0,3.63,0
339,20240925,5054,3033,7115.0,6310.14,6,88.35,89.16,Sea Freight,2831,1686.33,1038.45,Ship,1,2.23,0.4486,19.66,0,1,11.65,0
943,20240925,5067,3007,,5810.01,7,87.15,87.37,Sea Freight,2469,1206.03,1063.83,Ship,1,2.35,0.425,14.7,0,1,12.85,0
537,20240925,5074,3206,7060.0,25647.72,4,95.69,91.76,Standard Ground,2504,6915.7,8797.59,Rail,1,10.24,0.0976,26.08,0,0,4.31,0
926,20240925,5085,3050,,8287.93,6,88.26,89.21,Sea Freight,2556,2163.78,2001.81,Ship,1,3.24,0.3084,17.75,0,1,11.74,0
934,20240926,5053,3071,,17862.92,3,93.48,93.6,Standard Ground,2278,4408.07,5769.35,Intermodal,1,7.84,0.1275,31.64,0,0,6.52,0
32,20240927,5058,3026,,24218.96,7,88.95,87.35,Sea Freight,2457,9284.82,8521.09,Ship,0,9.86,0.1014,14.62,0,1,11.05,1
810,20240927,5096,3007,7179.0,14211.57,6,88.4,88.57,Sea Freight,2711,4708.29,4011.29,Ship,1,5.24,0.1908,18.83,0,1,11.6,0
613,20240928,5081,3003,7164.0,12102.09,6,88.25,90.43,Sea Freight,2182,4559.28,4271.85,Ship,0,5.55,0.1803,15.15,0,1,11.75,1
544,20240928,5096,3203,7031.0,9970.33,2,95.09,92.42,Standard Ground,2145,2021.24,2698.63,Intermodal,1,4.65,0.2151,44.69,0,0,4.91,0
696,20240929,5045,3159,,11661.0,2,94.09,97.16,Standard Ground,2604,3808.26,2342.84,Intermodal,1,4.48,0.2233,54.25,0,0,5.91,0
557,20240929,5053,3257,,16223.12,3,95.56,95.07,Standard Ground,2134,3421.2,6130.47,Rail,1,7.6,0.1315,29.64,0,0,4.44,0
949,20240929,5057,3038,7079.0,19086.26,6,87.54,89.11,Sea Freight,2530,5254.33,6274.68,Ship,1,7.54,0.1326,17.57,0,1,12.46,0
876,20241001,5005,3247,,30782.13,6,90.8,91.18,Sea Freight,1945,6332.09,14578.94,Ship,1,15.83,0.0632,13.51,0,1,9.2,0
979,20241001,5011,3130,,65608.31,7,88.46,90.59,Sea Freight,2576,18829.89,24290.59,Ship,1,25.47,0.0393,15.33,0,1,11.54,0
101,20241001,5025,3182,,27998.33,6,89.8,93.89,Sea Freight,2831,9451.45,8646.25,Ship,1,9.89,0.1011,19.66,0,1,10.2,0
251,20241001,5070,3003,,7981.77,7,90.1,91.1,Sea Freight,2795,1778.42,1614.8,Ship,1,2.86,0.3502,16.64,0,1,9.9,0
165,20241002,5009,3031,7195.0,19375.84,6,89.5,90.0,Sea Freight,2091,5947.38,8051.7,Ship,1,9.27,0.1079,14.52,0,1,10.5,0
168,20241002,5036,3036,,20182.34,6,88.62,88.58,Sea Freight,2720,5031.96,6217.16,Ship,1,7.42,0.1348,18.89,0,1,11.38,0
372,20241002,5055,3257,,12831.75,3,94.55,91.84,Standard Ground,2112,4029.73,3124.53,Truck,1,6.08,0.1646,29.33,0,0,5.45,0
576,20241003,5020,3264,,54599.04,7,90.57,90.78,Sea Freight,2292,16003.44,22560.74,Ship,1,23.82,0.042,13.64,0,1,9.43,0
441,20241003,5072,3097,7198.0,12069.62,3,92.9,89.43,Standard Ground,2268,3580.34,2467.9,Truck,1,5.32,0.1879,31.5,0,0,7.1,0
765,20241004,5008,3235,7042.0,67456.85,2,93.28,94.1,International Air,2620,26843.31,14480.9,Air,1,25.75,0.0388,54.58,1,1,6.72,0
287,20241004,5010,3047,7195.0,25423.35,6,87.68,89.96,Sea Freight,2267,8020.95,10005.39,Ship,1,11.21,0.0892,15.74,0,1,12.32,0
384,20241004,5050,3067,7047.0,13708.38,3,94.27,97.25,Standard Ground,2694,5031.65,2920.17,Intermodal,1,5.09,0.1965,37.42,0,0,5.73,0
796,20241004,5074,3282,7125.0,29023.02,3,94.38,93.9,Standard Ground,2705,5887.87,9369.08,Rail,1,10.73,0.0932,37.57,0,0,5.62,0
480,20241005,5048,3041,7072.0,22878.72,7,88.28,89.22,Sea Freight,2211,8976.27,9181.3,Ship,1,10.35,0.0966,13.16,0,1,11.72,0
314,20241006,5055,3013,7104.0,15350.24,6,88.67,86.05,Sea Freight,2618,3543.28,4618.9,Ship,1,5.86,0.1706,18.18,0,1,11.33,0
97,20241006,5077,3043,7196.0,19041.69,6,90.29,92.34,Sea Freight,2750,6144.37,5688.73,Ship,1,6.92,0.1444,19.1,0,1,9.71,0
725,20241007,5016,3271,7054.0,33710.75,6,90.48,93.1,Sea Freight,2709,10354.09,11281.03,Ship,1,12.44,0.0804,18.81,0,1,9.52,0
590,20241007,5029,3212,,22392.21,7,89.97,92.38,Sea Freight,2560,7006.95,7588.85,Ship,1,8.75,0.1143,15.24,0,1,10.03,0
108,20241007,5044,3237,,15363.4,6,89.67,88.83,Sea Freight,2179,5162.3,5799.62,Ship,1,7.05,0.1418,15.13,0,1,10.33,0
890,20241007,5058,3067,7162.0,27731.84,4,95.18,98.97,Standard Ground,2787,5633.21,8573.17,Rail,1,9.95,0.1005,29.03,0,0,4.82,0
621,20241007,5071,3149,,30952.26,2,94.93,96.16,Standard Ground,2406,7758.9,9959.96,Truck,1,12.86,0.0777,50.12,0,0,5.07,0
41,20241008,5028,3087,,19011.59,6,88.91,84.98,Sea Freight,2420,7100.77,6612.76,Ship,1,7.86,0.1273,16.81,0,1,11.09,0
945,20241009,5088,3209,,28866.35,1,97.34,98.77,Expedited,2264,9732.56,3902.94,Air,1,12.75,0.0784,94.33,0,0,2.66,0
456,20241009,5093,3040,,4825.82,6,89.3,93.25,Sea Freight,2433,1365.76,657.05,Ship,1,1.98,0.5042,16.9,0,1,10.7,0
648,20241009,5096,3242,7053.0,15917.88,2,93.27,94.94,Standard Ground,2167,4186.36,4460.28,Truck,1,7.35,0.1361,45.15,0,0,6.73,0
105,20241010,5070,3163,7153.0,24297.83,4,95.75,98.22,Standard Ground,2879,9481.41,7029.62,Rail,1,8.44,0.1185,29.99,0,0,4.25,0
440,20241011,5058,3298,,24659.6,3,96.15,96.07,Standard Ground,2517,6745.81,8340.07,Rail,1,9.8,0.1021,34.96,0,0,3.85,0
964,20241012,5001,3061,7030.0,57189.27,6,88.84,85.19,Sea Freight,2322,11499.08,23463.87,Ship,1,24.63,0.0406,16.12,0,1,11.16,0
312,20241012,5028,3246,7054.0,13138.08,6,89.52,93.73,Sea Freight,1974,5253.83,5375.99,Ship,0,6.66,0.1503,13.71,0,1,10.48,1
562,20241012,5096,3129,,11328.29,3,93.94,97.72,Standard Ground,2205,4343.73,2969.97,Intermodal,1,5.14,0.1946,30.62,0,0,6.06,0
398,20241013,5017,3153,7154.0,33733.36,7,90.67,87.69,Sea Freight,2632,11306.38,11530.12,Ship,1,12.82,0.078,15.67,0,1,9.33,0
66,20241013,5086,3241,7017.0,13577.13,3,94.32,90.94,Standard Ground,2283,5192.34,3965.49,Intermodal,1,5.95,0.1682,31.71,0,0,5.68,0
363,20241014,5048,3079,,16066.94,3,95.99,96.61,Standard Ground,2821,5488.3,4249.77,Rail,1,5.7,0.1756,39.18,0,0,4.01,0
257,20241014,5084,3052,,18527.15,3,94.12,96.28,Standard Ground,2944,6481.13,3399.71,Truck,1,6.29,0.1589,40.89,0,0,5.88,0
256,20241015,5016,3204,7122.0,25517.33,7,89.46,90.85,Sea Freight,2014,9452.84,11430.98,Ship,1,12.67,0.0789,11.99,0,1,10.54,0
482,20241015,5057,3157,7120.0,49638.4,1,94.95,92.18,Expedited,2843,18203.27,8424.17,Air,1,17.46,0.0573,118.46,0,0,5.05,0
500,20241015,5075,3177,7125.0,23818.78,2,93.85,97.49,Standard Ground,2236,9383.24,7587.13,Truck,1,10.65,0.0939,46.58,0,0,6.15,0
14,20241016,5051,3052,,32353.13,3,94.17,95.53,Standard Ground,2864,7076.11,9877.18,Rail,1,11.3,0.0885,39.78,0,0,5.83,0
841,20241016,5058,3027,7176.0,51644.43,3,94.12,92.44,International Air,2964,14395.12,5772.63,Air,1,17.42,0.0574,41.17,1,1,5.88,0
902,20241016,5075,3293,7002.0,9870.06,2,95.02,96.39,Standard Ground,2336,2181.85,1310.6,Truck,1,4.23,0.2367,48.67,0,0,4.98,0
552,20241016,5089,3012,7151.0,14187.0,6,89.25,85.69,Sea Freight,2714,3493.16,3925.38,Ship,1,5.23,0.1913,18.85,0,1,10.75,0
517,20241017,5002,3125,7117.0,55202.76,6,90.72,87.76,Sea Freight,2537,14650.63,20537.02,Ship,1,21.76,0.046,17.62,0,1,9.28,0
361,20241017,5021,3208,,56788.01,3,94.15,92.76,International Air,2722,13863.92,9555.62,Air,1,20.86,0.0479,37.81,1,1,5.85,0
665,20241018,5015,3050,,40215.76,6,87.9,87.4,Sea Freight,2536,11763.7,14535.89,Ship,1,15.86,0.0631,17.61,0,1,12.1,0
615,20241018,5032,3026,7175.0,12398.13,7,89.65,90.31,Sea Freight,2923,4872.59,3053.77,Ship,1,4.24,0.2358,17.4,0,1,10.35,0
542,20241018,5051,3053,7034.0,17259.38,3,96.94,100.0,Standard Ground,2679,4441.13,4956.02,Rail,1,6.44,0.1552,37.21,0,0,3.06,0
883,20241019,5025,3188,7160.0,25138.53,6,87.81,90.2,Sea Freight,2383,8206.37,9207.76,Ship,1,10.55,0.0948,16.55,0,1,12.19,0
379,20241020,5076,3077,,21408.24,2,94.45,97.93,Standard Ground,2513,7071.07,6267.08,Intermodal,1,8.52,0.1174,52.35,0,0,5.55,0
392,20241020,5085,3168,,25782.87,3,94.13,95.58,Standard Ground,2508,7803.22,8052.17,Intermodal,1,10.28,0.0973,34.83,0,0,5.87,0
884,20241021,5022,3041,,5227.42,6,89.95,88.39,Sea Freight,2197,1462.29,1037.5,Ship,0,2.38,0.4203,15.26,0,1,10.05,1
157,20241021,5028,3131,,14143.26,6,89.58,93.75,Sea Freight,2417,5220.64,4554.18,Ship,1,5.85,0.1709,16.78,0,1,10.42,0
769,20241021,5053,3093,7129.0,11512.62,3,92.57,91.12,Standard Ground,2914,3800.81,1051.01,Truck,1,3.95,0.2531,40.47,0,0,7.43,0
315,20241021,5071,3284,7061.0,18901.66,3,91.99,88.88,Expedited,1948,7164.02,6817.21,Truck,1,9.7,0.1031,27.06,0,0,8.01,0
145,20241022,5010,3167,,23926.05,6,90.28,93.16,Sea Freight,1977,4941.83,10919.8,Ship,1,12.1,0.0826,13.73,0,1,9.72,0
200,20241022,5031,3149,7133.0,13402.66,6,91.13,90.91,Sea Freight,2065,4170.01,5282.73,Ship,1,6.49,0.1541,14.34,0,1,8.87,0
791,20241022,5049,3233,7132.0,23881.74,2,93.57,88.93,Standard Ground,2320,5721.63,7354.29,Truck,1,10.29,0.0971,48.33,0,0,6.43,0
163,20241022,5097,3261,7030.0,6432.15,3,94.64,96.9,Standard Ground,2448,1373.99,1156.39,Rail,1,2.63,0.3806,34.0,0,0,5.36,0
674,20241023,5046,3142,,27658.51,4,96.72,99.43,Standard Ground,2681,10470.32,8911.39,Rail,1,10.32,0.0969,27.93,0,0,3.28,0
745,20241023,5058,3005,7103.0,47100.63,2,95.42,96.35,International Air,2358,12019.79,8928.06,Air,1,19.97,0.0501,49.12,1,1,4.58,0
875,20241023,5093,3059,,11438.04,3,95.1,95.66,Standard Ground,2548,3628.43,2271.09,Intermodal,1,4.49,0.2228,35.39,0,0,4.9,0
489,20241024,5004,3218,7055.0,25208.93,7,88.18,84.41,Sea Freight,2559,6341.83,8635.37,Ship,0,9.85,0.1015,15.23,0,1,11.82,1
679,20241024,5050,3151,7040.0,12472.34,2,97.18,97.16,Standard Ground,2264,4304.12,3941.66,Rail,1,5.51,0.1815,47.17,0,0,2.82,0
310,20241025,5018,3012,,73527.44,2,95.23,91.36,Standard Ground,2798,22297.37,24260.35,Intermodal,1,26.28,0.0381,58.29,0,0,4.77,0
193,20241025,5024,3224,,20907.35,7,87.45,90.0,Sea Freight,2050,7058.65,8871.84,Ship,1,10.2,0.0981,12.2,0,1,12.55,0
7,20241025,5099,3056,,6499.56,2,95.91,92.01,Standard Ground,2379,2021.38,651.37,Intermodal,1,2.73,0.366,49.56,0,0,4.09,0
715,20241026,5003,3063,7025.0,34830.04,7,88.43,84.12,Sea Freight,2891,7146.74,10803.17,Ship,1,12.05,0.083,17.21,0,1,11.57,0
490,20241026,5063,3192,7104.0,21628.42,3,93.46,89.11,Standard Ground,2176,7339.23,7169.1,Truck,1,9.94,0.1006,30.22,0,0,6.54,0
642,20241026,5094,3043,7023.0,12472.52,6,88.74,86.16,Sea Freight,2599,3281.43,3524.03,Ship,1,4.8,0.2084,18.05,0,1,11.26,0
409,20241027,5030,3040,7195.0,5441.01,2,97.29,93.81,Standard Ground,2230,1337.37,1086.94,Rail,1,2.44,0.4099,46.46,0,0,2.71,0
677,20241027,5055,3026,,16187.07,6,88.25,91.53,Sea Freight,2838,5303.47,4534.38,Ship,0,5.7,0.1753,19.71,0,1,11.75,1
640,20241029,5051,3179,,7629.0,3,95.0,96.77,Standard Ground,2064,2999.32,1543.41,Intermodal,1,3.7,0.2705,28.67,0,0,5.0,0
328,20241029,5063,3228,7154.0,44608.19,1,94.38,97.17,Expedited,2509,10172.92,9138.49,Air,1,17.78,0.0562,104.54,0,0,5.62,0
592,20241030,5028,3042,7041.0,24118.04,6,87.7,90.99,Sea Freight,2567,5486.85,8106.42,Ship,1,9.4,0.1064,17.83,0,1,12.3,0
811,20241030,5028,3086,7031.0,20569.39,6,89.57,85.63,Sea Freight,2146,4421.13,8343.28,Ship,1,9.58,0.1043,14.9,0,1,10.43,0
992,20241030,5045,3189,7041.0,15163.56,2,94.44,91.95,Expedited,2298,3787.58,3586.95,Truck,1,6.6,0.1515,47.88,0,0,5.56,0
746,20241030,5069,3178,7070.0,20389.17,2,93.71,95.69,Standard Ground,2767,5710.5,4526.76,Truck,1,7.37,0.1357,57.65,0,0,6.29,0
465,20241031,5029,3123,,6540.73,6,89.99,89.1,Sea Freight,2835,2194.09,1064.3,Ship,1,2.31,0.4334,19.69,0,1,10.01,0
660,20241031,5073,3086,,12174.04,2,95.88,99.2,Standard Ground,2510,3532.63,2681.47,Intermodal,1,4.85,0.2062,52.29,0,0,4.12,0
774,20241101,5001,3278,7116.0,14918.42,6,88.18,84.96,Sea Freight,2255,4031.4,5310.43,Ship,1,6.62,0.1512,15.66,0,1,11.82,0
603,20241101,5025,3163,,16815.36,6,90.82,87.06,Sea Freight,2227,4431.83,6386.12,Ship,0,7.55,0.1324,15.47,0,1,9.18,1
497,20241101,5031,3059,7180.0,21650.0,6,88.76,91.49,Sea Freight,2659,5998.13,6895.94,Ship,0,8.14,0.1228,18.47,0,1,11.24,1
610,20241101,5052,3093,7140.0,27882.85,2,95.96,97.01,Standard Ground,2725,7061.16,8140.92,Intermodal,1,10.23,0.0977,56.77,0,0,4.04,0
90,20241101,5067,3102,7070.0,13715.91,2,93.72,90.85,Standard Ground,2518,4265.29,2489.1,Truck,1,5.45,0.1836,52.46,0,0,6.28,0
102,20241101,5097,3080,7037.0,17463.61,2,94.19,94.2,Standard Ground,2506,5725.2,4854.64,Intermodal,1,6.97,0.1435,52.21,0,0,5.81,0
43,20241102,5006,3186,,31473.91,6,90.33,89.42,Sea Freight,2173,7519.71,13288.87,Ship,1,14.48,0.069,15.09,0,1,9.67,0
414,20241103,5026,3189,,19758.92,7,89.4,87.33,Sea Freight,2180,6450.24,7796.92,Ship,1,9.06,0.1103,12.98,0,1,10.6,0
983,20241103,5065,3250,7101.0,24925.95,3,94.75,99.2,Standard Ground,2679,8384.14,7909.79,Rail,1,9.3,0.1075,37.21,0,0,5.25,0
84,20241104,5032,3238,,11015.69,6,89.46,92.29,Sea Freight,2400,3747.83,3386.16,Ship,1,4.59,0.2179,16.67,0,1,10.54,0
63,20241104,5042,3237,7043.0,22957.72,6,89.06,86.56,Sea Freight,2612,8523.1,7546.91,Ship,0,8.79,0.1138,18.14,0,1,10.94,1
282,20241104,5076,3158,,47664.37,1,94.46,91.78,Expedited,2903,11150.92,7550.39,Air,1,16.42,0.0609,120.96,0,0,5.54,0
19,20241104,5097,3138,,17663.37,2,94.15,89.78,Expedited,2762,4220.89,3579.15,Truck,1,6.4,0.1564,57.54,0,0,5.85,0
701,20241105,5024,3030,7155.0,16577.16,6,89.4,89.82,Sea Freight,2422,4672.01,5576.06,Ship,1,6.84,0.1461,16.82,0,1,10.6,0
672,20241105,5037,3120,7086.0,8908.61,7,88.65,91.42,Sea Freight,2250,2304.7,2740.39,Ship,0,3.96,0.2526,13.39,0,1,11.35,1
426,20241105,5053,3280,,29950.63,2,94.66,90.08,Standard Ground,2635,9730.34,8385.95,Truck,1,11.37,0.088,54.9,0,0,5.34,0
534,20241105,5072,3127,7122.0,8262.76,2,96.99,97.26,Standard Ground,2206,2909.25,2160.27,Rail,1,3.75,0.267,45.96,0,0,3.01,0
399,20241106,5008,3217,,21374.49,6,88.32,89.36,Sea Freight,2427,7590.08,7589.75,Ship,1,8.81,0.1135,16.85,0,1,11.68,0
265,20241106,5032,3216,,16869.66,6,88.55,88.31,Sea Freight,2092,6577.11,6862.12,Ship,1,8.06,0.124,14.53,0,1,11.45,0
763,20241107,5038,3174,7186.0,9121.61,6,88.47,88.26,Sea Freight,2335,3077.38,2710.57,Ship,1,3.91,0.256,16.22,0,1,11.53,0
645,20241107,5044,3204,,20939.53,6,89.84,92.22,Sea Freight,2522,6396.78,7137.58,Ship,1,8.3,0.1204,17.51,0,1,10.16,0
601,20241108,5047,3251,7014.0,22777.71,3,94.79,97.49,Standard Ground,2584,4949.3,5917.25,Truck,1,8.81,0.1134,35.89,0,0,5.21,0
519,20241108,5054,3009,7030.0,12415.17,6,88.0,89.95,Sea Freight,2292,2579.45,4239.16,Ship,1,5.42,0.1846,15.92,0,1,12.0,0
454,20241108,5092,3139,,11861.03,2,93.0,95.46,Expedited,2794,4191.75,1377.67,Truck,1,4.25,0.2356,58.21,0,0,7.0,0
644,20241108,5096,3041,,13163.29,6,90.04,91.64,Sea Freight,2216,3132.47,4601.98,Ship,1,5.94,0.1683,15.39,0,1,9.96,0
264,20241109,5012,3191,7013.0,15299.43,6,88.36,85.09,Sea Freight,2101,5851.34,5990.9,Ship,1,7.28,0.1373,14.59,0,1,11.64,0
798,20241109,5017,3075,7094.0,54937.52,8,89.69,90.04,Sea Freight,2889,17049.01,17776.31,Ship,1,19.02,0.0526,15.05,0,1,10.31,0
524,20241109,5090,3085,,12533.47,2,94.49,98.58,Standard Ground,2293,3247.17,3352.46,Intermodal,1,5.47,0.183,47.77,0,0,5.51,0
657,20241110,5011,3145,7176.0,29803.57,7,87.64,90.83,Sea Freight,2271,7610.84,11921.36,Ship,1,13.12,0.0762,13.52,0,1,12.36,0
134,20241110,5072,3189,,12450.89,2,96.59,94.5,Standard Ground,2306,3573.99,4043.22,Rail,1,5.4,0.1852,48.04,0,0,3.41,0
227,20241111,5045,3061,7151.0,11815.64,2,93.69,98.18,Standard Ground,2129,3811.89,2746.03,Truck,1,5.55,0.1802,44.35,0,0,6.31,0
290,20241112,5018,3055,7181.0,78108.16,2,95.34,94.08,International Air,2584,30712.01,18767.36,Air,1,30.23,0.0331,53.83,1,1,4.66,0
135,20241112,5022,3069,7176.0,10842.44,6,88.34,91.88,Sea Freight,2209,3063.35,3618.86,Ship,1,4.91,0.2037,15.34,0,1,11.66,0
877,20241112,5057,3254,7100.0,15649.43,2,92.39,88.23,Standard Ground,2276,5322.97,3961.23,Truck,1,6.88,0.1454,47.42,0,0,7.61,0
