RetailID,DateKey,StoreID,ProductID,SKU_Availability_Pct,OOS_Rate_Pct,Cooler_Functional_Pct,Planogram_Compliance_Pct,Shelf_Share_Pct,Product_Placement,Price_Compliance,Promotion_Execution,Store_Audit_Score
296,20240418,9338,1200,93.59,4.96,97.28,94.28,17.23,Eye Level,1,1,88.0
297,20240730,9472,1038,99.19,1.12,99.9,97.74,8.81,Top Shelf,1,1,90.0
298,20240501,9290,1068,99.9,0.1,99.9,97.92,16.96,Bottom Shelf,1,1,91.0
299,20240904,9678,1033,97.08,2.33,99.45,94.13,13.5,Checkout,1,1,89.0
300,20241119,9503,1058,96.09,2.58,99.37,95.24,16.95,Checkout,1,1,89.0
301,20240104,9332,1179,97.85,1.38,99.9,95.03,10.78,Eye Level,1,1,89.0
302,20240822,9059,1175,95.76,4.33,96.77,90.06,15.44,Top Shelf,1,1,87.0
303,20241228,9884,1006,98.85,1.8,99.9,94.34,16.09,Waist Level,1,1,90.0
304,20240225,9189,1038,97.61,3.58,99.9,91.82,14.0,Bottom Shelf,1,1,89.0
305,20241201,9438,1187,94.5,4.92,97.92,96.78,14.24,Waist Level,1,1,89.0
306,20241002,9858,1087,96.78,4.31,97.54,93.97,13.98,Bottom Shelf,1,1,88.0
307,20240422,9039,1047,94.43,4.69,95.19,90.43,16.08,Bottom Shelf,1,1,87.0
308,20241018,9539,1132,93.11,4.91,97.24,90.3,18.56,Checkout,1,0,84.0
309,20240601,9703,1129,98.02,3.27,99.9,96.03,13.54,Waist Level,1,1,90.0
310,20240824,9855,1196,92.29,5.81,98.17,91.39,19.37,Waist Level,1,1,87.0
311,20240830,9404,1040,98.14,0.92,99.29,94.95,12.76,Waist Level,1,1,89.0
312,20240203,9998,1162,99.85,2.33,99.0,95.99,15.03,Eye Level,1,1,90.0
313,20241129,9469,1049,95.12,5.15,97.48,91.36,15.44,Eye Level,1,1,87.0
314,20240129,9251,1077,98.33,2.02,99.41,95.99,14.14,Bottom Shelf,1,1,90.0
315,20240711,9393,1157,95.03,4.09,99.9,93.3,17.95,Checkout,1,1,89.0
316,20240425,9240,1068,99.9,0.1,99.9,99.55,15.69,Checkout,1,1,91.0
317,20240831,9060,1167,99.9,0.1,99.9,97.85,18.15,Top Shelf,1,1,91.0
318,20241021,9083,1079,97.61,1.92,99.08,95.66,13.92,Top Shelf,1,1,89.0
319,20240330,9774,1173,97.97,3.32,98.63,95.57,11.97,Top Shelf,1,1,89.0
320,20240922,9982,1013,99.84,0.45,99.9,95.3,10.59,Waist Level,1,1,90.0
321,20240205,9515,1124,95.2,4.01,98.02,93.73,15.82,Top Shelf,1,1,88.0
322,20240528,9004,1043,96.63,3.7,99.62,93.41,12.39,Checkout,1,1,89.0
323,20240628,9936,1118,97.43,2.51,99.58,97.92,10.84,Eye Level,1,1,90.0
324,20240311,9665,1072,98.09,3.19,99.13,91.99,17.34,Checkout,1,1,89.0
325,20240515,9945,1154,94.67,5.41,99.9,92.98,16.3,Checkout,1,1,88.0
326,20240821,9780,1165,99.84,0.1,99.9,98.61,14.97,Checkout,0,1,90.0
327,20240818,9034,1171,97.05,2.32,99.53,93.46,19.65,Waist Level,1,1,89.0
328,20240629,9829,1010,95.3,3.46,98.64,91.44,14.5,Checkout,1,1,88.0
329,20240803,9687,1119,95.52,4.73,97.68,92.31,14.22,Waist Level,1,1,88.0
330,20240426,9894,1067,95.99,2.45,99.59,92.82,17.28,Checkout,1,1,89.0
331,20240304,9584,1048,97.0,3.21,99.9,93.54,17.06,Checkout,1,1,89.0
332,20240329,9340,1036,99.9,0.1,99.9,96.81,13.36,Waist Level,0,1,89.0
333,20240808,9194,1055,98.57,2.57,99.64,93.92,14.98,Eye Level,1,0,86.0
334,20240705,9843,1161,96.07,2.16,99.48,92.4,14.03,Eye Level,1,1,88.0
335,20240304,9588,1113,95.8,4.59,97.8,94.78,14.66,Waist Level,1,1,88.0
336,20240625,9445,1014,95.04,3.72,99.9,91.58,18.93,Checkout,1,1,88.0
337,20241009,9414,1200,93.03,6.35,99.34,94.7,15.33,Checkout,1,1,88.0
338,20240630,9079,1129,95.39,4.29,98.01,91.38,8.38,Bottom Shelf,1,1,87.0
339,20241104,9030,1093,97.57,0.9,99.9,99.9,14.21,Eye Level,1,1,91.0
340,20241208,9306,1143,98.41,2.7,99.9,98.56,14.5,Waist Level,1,1,91.0
341,20240606,9008,1198,93.22,5.62,97.21,92.61,13.35,Bottom Shelf,1,1,87.0
342,20240915,9661,1020,99.9,0.59,99.9,96.72,11.84,Waist Level,1,1,90.0
343,20240220,9065,1094,94.94,4.78,98.41,93.72,15.46,Eye Level,1,1,88.0
344,20240207,9036,1051,98.45,1.6,99.9,99.25,15.58,Eye Level,1,1,91.0
345,20240303,9495,1145,94.82,6.68,98.56,92.09,16.25,Waist Level,1,1,88.0
346,20240405,9026,1074,98.05,1.03,99.9,97.68,14.3,Top Shelf,1,1,90.0
347,20240311,9082,1199,94.09,4.4,99.41,97.59,13.19,Bottom Shelf,1,1,89.0
348,20240715,9134,1143,94.97,5.89,99.51,92.1,16.75,Top Shelf,1,1,88.0
349,20240509,9961,1112,97.87,4.28,99.06,96.15,17.95,Bottom Shelf,1,1,90.0
350,20241225,9020,1153,97.86,2.45,99.9,99.9,17.44,Bottom Shelf,1,1,91.0
351,20240724,9721,1095,97.78,2.95,98.65,95.2,11.45,Bottom Shelf,1,1,89.0
352,20240316,9488,1123,98.45,2.85,96.71,93.33,13.14,Top Shelf,1,1,89.0
353,20240711,9601,1051,97.03,3.14,99.9,96.45,17.68,Checkout,1,1,90.0
354,20240113,9122,1168,98.69,1.45,99.9,95.64,12.54,Bottom Shelf,1,1,90.0
355,20240423,9346,1044,97.84,0.15,99.9,97.6,17.68,Checkout,1,1,91.0
356,20240503,9278,1100,97.31,3.27,98.89,94.79,14.16,Bottom Shelf,1,1,89.0
357,20240417,9898,1167,96.45,3.38,98.43,93.86,12.69,Checkout,0,1,87.0
358,20240816,9089,1073,94.54,5.17,98.77,90.5,16.71,Checkout,1,1,87.0
359,20240604,9926,1187,96.33,4.64,99.9,99.88,18.49,Eye Level,1,0,88.0
360,20240717,9960,1092,99.43,0.98,99.9,99.3,14.7,Checkout,1,1,91.0
361,20240602,9739,1147,92.32,6.86,98.09,92.04,15.09,Bottom Shelf,1,1,87.0
362,20240131,9436,1179,97.66,0.86,99.9,97.97,11.06,Eye Level,1,1,90.0
363,20240612,9954,1090,96.25,3.81,99.08,93.58,13.83,Top Shelf,1,1,88.0
364,20241028,9684,1027,97.39,2.4,98.82,94.46,18.4,Waist Level,1,1,89.0
365,20240223,9137,1161,96.01,4.4,98.35,93.03,22.22,Bottom Shelf,1,1,89.0
366,20240103,9958,1131,96.66,3.87,99.74,94.59,12.87,Checkout,1,1,89.0
367,20240701,9741,1197,96.89,3.88,98.27,95.78,16.76,Top Shelf,1,1,89.0
368,20240903,9354,1061,95.96,2.75,99.9,93.84,14.96,Top Shelf,1,1,89.0
369,20240102,9822,1079,99.9,0.42,99.9,97.57,21.73,Eye Level,1,1,92.0
370,20240827,9457,1041,95.25,3.77,98.36,91.62,11.33,Eye Level,1,1,87.0
371,20240608,9711,1150,97.22,3.48,99.9,96.74,16.62,Top Shelf,1,1,90.0
372,20240115,9898,1123,95.82,2.95,95.79,94.61,13.01,Eye Level,1,1,88.0
373,20240623,9943,1053,98.19,2.32,99.72,95.29,13.72,Eye Level,1,1,90.0
374,20240307,9283,1053,97.36,3.16,99.01,95.03,14.0,Eye Level,1,1,89.0
375,20240901,9582,1161,99.85,0.1,99.9,98.43,13.75,Checkout,1,1,91.0
376,20240507,9594,1062,97.25,2.67,99.85,93.24,16.93,Top Shelf,1,1,89.0
377,20241205,9131,1077,97.72,1.75,99.9,94.78,11.35,Waist Level,1,1,89.0
378,20240216,9464,1135,96.17,2.49,98.2,93.24,14.14,Checkout,1,1,88.0
379,20240420,9667,1114,94.59,4.73,98.4,91.68,23.23,Top Shelf,1,1,88.0
380,20240105,9631,1063,98.21,1.28,99.9,95.79,20.73,Bottom Shelf,1,1,90.0
381,20240320,9291,1159,95.51,4.08,99.9,95.94,11.3,Top Shelf,1,1,89.0
382,20240913,9971,1101,96.91,4.5,99.9,93.84,12.07,Bottom Shelf,1,1,89.0
383,20240403,9889,1066,95.81,5.31,98.35,92.51,20.7,Checkout,1,1,89.0
384,20240229,9164,1195,95.12,6.08,97.85,94.16,13.47,Top Shelf,1,0,85.0
385,20240423,9680,1081,98.89,1.57,99.9,99.9,17.62,Eye Level,1,0,88.0
386,20240219,9502,1046,96.51,1.44,99.9,98.2,20.95,Eye Level,1,1,91.0
387,20241130,9112,1058,99.9,0.51,99.9,96.2,13.38,Eye Level,1,1,90.0
388,20240412,9748,1172,96.97,3.1,98.76,94.46,19.6,Top Shelf,1,1,89.0
389,20240215,9780,1183,96.99,2.57,98.52,99.9,14.52,Top Shelf,1,1,90.0
390,20240720,9108,1112,95.58,4.09,98.38,96.43,11.6,Bottom Shelf,1,1,89.0
391,20241211,9619,1035,94.72,5.04,97.2,89.38,12.64,Top Shelf,1,1,86.0
392,20240806,9089,1169,94.87,5.21,98.79,91.3,13.11,Top Shelf,1,1,87.0
393,20240712,9410,1102,98.19,3.2,99.9,96.63,9.84,Bottom Shelf,1,1,90.0
394,20241111,9064,1010,99.9,2.88,99.9,93.92,15.37,Checkout,1,1,90.0
395,20240217,9525,1184,94.15,6.43,97.37,94.01,12.64,Bottom Shelf,1,1,87.0
396,20240412,9607,1061,96.81,2.41,99.32,92.78,9.43,Eye Level,1,1,88.0
397,20240211,9143,1111,95.95,3.47,98.76,94.86,13.12,Top Shelf,1,1,89.0
398,20241120,9590,1065,99.08,0.1,99.9,98.79,18.73,Bottom Shelf,1,1,91.0
399,20240319,9237,1189,93.31,5.81,96.85,91.62,16.17,Top Shelf,1,1,87.0
400,20240403,9134,1113,95.83,4.77,97.98,93.92,15.17,Bottom Shelf,1,1,88.0
401,20240607,9140,1156,95.4,2.67,99.9,99.38,10.25,Bottom Shelf,0,1,88.0
402,20240222,9377,1014,96.66,3.16,98.06,92.49,15.58,Checkout,1,1,88.0
403,20241130,9214,1171,97.32,2.66,99.61,92.92,16.49,Checkout,1,1,89.0
404,20240329,9250,1057,99.9,0.1,99.9,99.9,16.59,Bottom Shelf,1,1,92.0
405,20240210,9741,1024,99.08,1.38,99.9,96.97,15.78,Bottom Shelf,1,1,91.0
406,20240922,9310,1199,96.6,2.74,99.9,98.52,20.83,Waist Level,1,0,88.0
407,20240825,9884,1103,96.53,4.14,98.5,94.9,14.77,Eye Level,1,1,89.0
408,20240427,9945,1088,96.28,4.02,99.45,91.85,7.86,Waist Level,1,1,88.0
409,20240330,9796,1158,98.38,2.86,99.9,99.35,16.92,Checkout,1,0,88.0
410,20240808,9603,1017,96.89,2.46,99.9,93.75,16.07,Top Shelf,0,1,88.0
411,20240823,9212,1152,95.21,3.87,99.32,98.12,17.94,Eye Level,1,1,90.0
412,20240711,9522,1070,97.79,1.17,99.9,97.5,9.92,Waist Level,1,1,90.0
413,20240623,9946,1032,99.89,0.1,99.9,98.01,13.42,Waist Level,1,1,91.0
414,20240810,9657,1178,98.14,3.16,98.47,92.0,14.03,Waist Level,1,1,89.0
415,20241104,9051,1186,96.15,4.52,98.13,93.59,11.52,Top Shelf,1,1,88.0
416,20241103,9804,1186,95.77,5.32,99.67,95.12,14.74,Checkout,1,1,89.0
417,20240706,9413,1172,97.14,2.54,99.9,97.93,17.01,Bottom Shelf,1,1,90.0
418,20240208,9046,1197,96.53,4.79,99.9,99.9,13.51,Bottom Shelf,1,1,90.0
419,20241206,9083,1092,96.99,3.03,98.12,96.0,8.97,Eye Level,1,1,89.0
420,20240606,9167,1144,93.96,5.67,97.82,92.19,15.38,Top Shelf,1,1,87.0
421,20240611,9997,1174,96.02,3.01,97.88,93.52,15.65,Waist Level,1,1,88.0
422,20240911,9915,1039,97.04,2.73,99.9,93.26,11.78,Waist Level,1,0,86.0
423,20240514,9317,1102,94.13,5.82,98.17,93.12,9.91,Eye Level,1,1,87.0
424,20240919,9995,1162,96.22,4.28,98.67,92.41,11.05,Waist Level,1,1,88.0
425,20240417,9587,1067,98.32,2.93,98.12,93.47,12.53,Eye Level,1,1,89.0
426,20240717,9817,1070,95.46,2.93,97.97,92.35,10.46,Checkout,1,1,87.0
427,20241230,9436,1166,99.73,1.58,99.9,98.61,17.75,Eye Level,1,1,91.0
428,20241124,9017,1148,95.84,6.2,99.73,91.98,16.75,Checkout,1,1,88.0
429,20240718,9463,1155,97.19,4.26,99.9,94.89,16.4,Top Shelf,1,1,89.0
430,20240802,9319,1033,93.82,3.81,99.08,92.9,21.55,Checkout,1,1,88.0
431,20240523,9602,1150,95.73,3.61,99.9,96.14,19.11,Checkout,1,1,90.0
432,20241207,9243,1157,97.32,3.99,99.9,95.56,12.66,Bottom Shelf,1,1,89.0
433,20241126,9974,1056,96.14,4.02,99.11,92.94,15.72,Top Shelf,1,1,88.0
434,20240330,9226,1073,99.9,0.1,99.9,97.5,11.93,Bottom Shelf,1,1,91.0
435,20240812,9689,1122,93.52,4.64,95.95,92.27,14.98,Top Shelf,1,1,87.0
436,20240408,9282,1117,95.29,3.32,99.9,97.33,14.72,Checkout,1,1,89.0
437,20240508,9933,1186,94.93,4.71,98.93,95.82,12.55,Eye Level,1,0,85.0
438,20240619,9729,1151,93.32,8.38,97.36,91.57,19.08,Eye Level,1,1,87.0
439,20240402,9226,1066,99.71,1.19,99.9,99.9,11.48,Bottom Shelf,1,1,91.0
440,20240127,9741,1036,99.87,0.96,99.9,95.66,12.09,Eye Level,1,1,90.0
441,20240612,9253,1076,97.91,3.1,99.9,94.4,16.02,Top Shelf,1,0,87.0
442,20240620,9904,1107,95.09,4.57,99.9,93.53,21.15,Waist Level,1,0,86.0
443,20241110,9398,1178,98.54,3.1,99.65,94.87,16.82,Checkout,1,1,90.0
444,20241106,9833,1023,98.01,1.77,99.9,95.45,12.29,Checkout,1,1,89.0
445,20240901,9071,1103,96.26,3.54,99.9,95.48,14.68,Checkout,1,1,89.0
446,20241103,9495,1047,95.94,4.1,99.03,93.02,11.56,Top Shelf,1,1,88.0
447,20240206,9747,1196,92.78,6.66,97.12,94.69,17.87,Bottom Shelf,1,1,88.0
448,20240127,9060,1005,99.9,0.1,99.9,99.9,11.53,Bottom Shelf,1,1,91.0
449,20241230,9101,1075,96.18,2.12,99.71,97.78,13.66,Bottom Shelf,1,1,90.0
450,20240817,9004,1031,99.0,0.93,99.9,95.67,15.92,Top Shelf,1,1,90.0
451,20240707,9264,1126,98.04,1.82,97.53,93.96,14.54,Bottom Shelf,1,1,89.0
452,20240803,9196,1173,99.9,0.37,99.9,98.68,13.84,Bottom Shelf,1,0,88.0
453,20240314,9309,1013,94.04,4.21,98.0,89.64,13.8,Bottom Shelf,0,1,86.0
454,20240303,9379,1099,95.43,5.72,99.03,90.75,20.12,Bottom Shelf,1,1,88.0
455,20241023,9254,1059,97.28,3.25,99.41,93.46,16.34,Waist Level,1,1,89.0
456,20240118,9199,1143,90.27,7.3,97.5,91.73,11.24,Top Shelf,0,1,85.0
457,20240921,9798,1166,97.77,2.15,99.9,96.46,15.1,Checkout,1,0,87.0
458,20241229,9606,1046,99.9,1.07,99.9,99.9,13.19,Eye Level,1,0,88.0
459,20241012,9896,1074,99.9,0.37,99.9,97.96,10.43,Top Shelf,1,1,90.0
460,20240504,9115,1067,98.67,3.95,99.53,93.28,9.88,Eye Level,1,1,89.0
461,20240205,9807,1014,95.62,3.01,99.19,90.6,11.21,Waist Level,1,1,87.0
462,20240425,9392,1083,96.48,2.04,99.9,97.95,10.05,Waist Level,1,1,89.0
463,20240321,9848,1061,97.43,1.76,99.9,92.79,16.41,Bottom Shelf,1,1,89.0
464,20240728,9796,1133,99.9,0.1,99.9,97.42,12.43,Top Shelf,1,1,91.0
465,20240327,9439,1138,93.66,5.94,96.83,90.7,14.29,Top Shelf,1,1,87.0
466,20240622,9146,1048,99.29,1.38,99.9,99.9,15.08,Top Shelf,1,1,91.0
467,20240524,9592,1042,99.01,2.65,99.9,96.5,16.19,Eye Level,1,1,90.0
468,20240111,9732,1071,97.83,1.48,99.9,97.29,20.4,Checkout,0,1,90.0
469,20241007,9936,1156,97.64,2.64,99.9,96.54,13.13,Checkout,1,1,90.0
470,20240422,9011,1085,97.79,2.88,99.57,96.63,15.1,Eye Level,1,1,90.0
471,20240322,9350,1142,97.29,2.61,99.9,98.15,11.77,Bottom Shelf,1,1,90.0
472,20240724,9126,1114,97.95,3.13,99.9,98.27,15.97,Waist Level,1,1,91.0
473,20240214,9919,1094,93.23,5.46,97.66,91.39,15.24,Top Shelf,1,1,87.0
474,20240319,9553,1035,97.11,1.27,99.9,94.43,14.06,Bottom Shelf,1,1,89.0
475,20240416,9581,1186,94.01,4.68,98.21,95.34,15.58,Bottom Shelf,1,1,88.0
476,20241212,9020,1047,98.37,0.73,99.9,99.09,10.23,Eye Level,1,0,87.0
477,20240429,9620,1015,99.9,0.1,99.9,98.76,14.09,Bottom Shelf,1,1,91.0
478,20241211,9250,1130,98.96,0.53,99.13,97.81,16.34,Top Shelf,1,1,91.0
479,20241023,9937,1008,95.15,1.94,99.66,93.35,19.35,Bottom Shelf,1,1,89.0
480,20240521,9605,1123,95.63,3.51,98.17,91.35,14.6,Waist Level,1,1,88.0
481,20240314,9906,1183,96.26,3.94,99.7,98.61,14.93,Bottom Shelf,1,1,90.0
482,20240609,9635,1115,95.04,4.04,98.28,91.82,16.31,Checkout,1,1,88.0
483,20241026,9105,1011,96.55,2.76,99.9,92.18,14.52,Waist Level,1,1,88.0
484,20240706,9404,1198,94.94,4.97,97.95,93.5,14.08,Top Shelf,1,1,88.0
485,20240517,9936,1166,98.35,0.35,99.78,98.46,17.69,Eye Level,0,1,90.0
486,20240324,9250,1055,99.9,0.1,99.9,98.77,15.32,Eye Level,1,1,91.0
487,20241104,9703,1183,95.62,6.0,98.9,95.85,15.27,Bottom Shelf,1,1,89.0
488,20240319,9827,1065,95.99,3.5,98.87,91.46,11.96,Checkout,1,1,88.0
489,20240718,9159,1098,92.3,5.59,97.17,90.55,9.36,Bottom Shelf,1,1,86.0
490,20240310,9665,1168,96.44,4.0,98.16,93.53,19.17,Eye Level,1,1,89.0
491,20240702,9301,1033,98.15,1.45,99.9,96.64,8.4,Waist Level,1,1,89.0
492,20241129,9954,1054,98.03,3.1,99.04,94.15,16.64,Bottom Shelf,1,1,89.0
493,20240710,9549,1160,92.56,7.57,97.01,90.66,14.42,Waist Level,1,1,86.0
494,20240925,9306,1168,99.28,0.1,99.9,97.89,15.43,Waist Level,1,1,91.0
495,20241116,9408,1019,97.25,1.84,99.5,94.5,16.34,Eye Level,1,1,89.0
496,20240722,9878,1041,95.97,2.16,99.59,95.95,14.5,Waist Level,1,1,89.0
497,20241019,9821,1101,96.57,2.52,99.9,96.05,20.64,Top Shelf,1,1,90.0
498,20240923,9774,1192,95.8,5.52,97.14,93.22,15.99,Eye Level,1,1,88.0
499,20240509,9088,1185,93.69,5.52,97.5,94.01,17.96,Top Shelf,1,1,88.0
500,20240719,9339,1164,96.28,5.05,96.82,90.67,19.13,Waist Level,1,1,88.0
501,20240801,9326,1160,97.21,2.41,99.9,97.28,16.95,Top Shelf,1,1,90.0
502,20241204,9032,1086,97.63,2.68,99.77,98.0,20.23,Eye Level,1,1,91.0
503,20240622,9465,1003,98.34,3.15,99.9,91.85,12.92,Checkout,1,1,89.0
504,20241027,9007,1115,94.34,4.66,97.71,93.21,13.04,Bottom Shelf,1,1,87.0
505,20240901,9986,1072,98.94,0.19,99.9,97.25,12.23,Bottom Shelf,1,0,87.0
506,20241224,9417,1120,93.94,5.4,97.16,91.38,14.32,Waist Level,1,1,87.0
507,20240804,9597,1167,98.72,3.15,98.52,94.91,16.46,Eye Level,1,1,90.0
508,20241126,9476,1092,98.14,1.63,99.9,97.23,19.14,Checkout,1,1,91.0
509,20240614,9682,1140,98.04,2.29,99.9,96.97,15.54,Waist Level,0,1,89.0
510,20240923,9921,1121,96.98,2.83,98.66,96.15,14.16,Bottom Shelf,1,1,89.0
511,20240316,9752,1037,99.9,0.11,99.9,98.1,14.22,Top Shelf,1,0,88.0
512,20240903,9082,1128,97.54,3.1,98.27,97.98,15.37,Eye Level,1,0,87.0
513,20240130,9210,1014,99.9,0.1,99.9,97.94,18.78,Waist Level,1,1,91.0
514,20240927,9919,1094,92.74,6.04,97.35,90.77,11.87,Checkout,1,1,86.0
515,20241012,9486,1071,99.9,0.11,99.9,97.77,16.16,Top Shelf,1,0,88.0
516,20241025,9267,1101,93.74,5.08,96.99,93.05,14.3,Checkout,0,1,86.0
517,20241203,9561,1166,96.42,2.37,98.14,95.17,11.4,Top Shelf,1,1,88.0
518,20240118,9522,1007,99.9,0.1,99.9,98.46,10.31,Eye Level,1,1,91.0
519,20240413,9784,1060,98.78,2.72,99.9,95.3,10.87,Eye Level,1,1,90.0
520,20241202,9444,1174,96.88,2.96,99.07,94.9,18.59,Checkout,1,1,89.0
521,20240615,9471,1195,95.28,5.11,98.51,94.95,14.27,Waist Level,1,1,88.0
522,20240206,9878,1158,93.77,4.78,98.28,94.53,17.52,Waist Level,1,1,88.0
523,20240306,9954,1048,98.33,2.14,99.9,92.77,16.32,Waist Level,1,1,89.0
524,20241121,9291,1070,97.6,1.13,99.39,94.88,13.26,Top Shelf,1,1,89.0
525,20240411,9670,1113,97.24,2.46,99.9,99.9,20.25,Eye Level,1,1,91.0
526,20240924,9268,1039,96.74,2.1,99.9,94.47,15.3,Waist Level,1,1,89.0
527,20240512,9387,1131,96.78,3.19,98.99,92.38,7.26,Bottom Shelf,1,1,88.0
528,20240418,9120,1172,99.9,0.1,99.9,99.9,12.45,Checkout,1,0,88.0
529,20240922,9987,1139,95.97,3.23,97.57,94.48,16.71,Bottom Shelf,1,1,89.0
530,20241130,9786,1131,98.76,0.73,99.9,98.41,14.72,Waist Level,1,1,91.0
531,20240524,9480,1075,99.9,0.1,99.9,99.9,14.12,Top Shelf,1,1,91.0
532,20240813,9312,1176,98.5,1.72,99.9,97.8,16.21,Top Shelf,1,1,91.0
533,20240612,9222,1128,97.48,1.52,99.4,96.77,14.44,Waist Level,1,1,90.0
534,20241120,9944,1102,95.15,5.67,98.01,95.41,18.46,Checkout,1,1,89.0
535,20240710,9681,1086,96.71,1.67,99.9,96.01,16.83,Checkout,1,1,90.0
536,20240130,9131,1090,96.11,3.04,99.9,96.69,11.69,Top Shelf,0,1,88.0
537,20240712,9645,1141,93.41,6.41,99.9,91.09,10.87,Eye Level,1,1,87.0
538,20240211,9942,1054,99.32,1.83,99.9,98.48,18.21,Top Shelf,1,1,91.0
539,20241103,9475,1069,96.57,4.53,98.82,91.3,15.89,Eye Level,1,1,88.0
540,20240831,9757,1157,95.41,5.76,98.52,95.06,13.36,Bottom Shelf,1,1,88.0
541,20240926,9844,1027,98.33,1.82,99.81,93.91,11.94,Bottom Shelf,1,1,89.0
542,20240812,9845,1104,94.11,5.65,96.9,92.6,14.98,Waist Level,1,1,87.0
543,20240314,9098,1028,96.56,2.18,99.9,93.29,13.9,Eye Level,1,1,89.0
544,20240916,9493,1095,96.41,2.81,99.9,96.19,20.05,Waist Level,1,1,90.0
545,20240711,9235,1022,97.14,2.63,99.9,91.59,16.68,Top Shelf,1,1,89.0
546,20241119,9618,1068,98.21,3.09,98.93,93.25,10.35,Eye Level,1,1,89.0
547,20240712,9590,1089,99.89,0.32,99.9,99.9,17.28,Top Shelf,0,1,91.0
548,20241118,9187,1156,94.01,5.8,99.54,93.75,15.1,Bottom Shelf,1,1,88.0
549,20240831,9501,1200,98.55,3.46,98.86,94.59,15.1,Eye Level,1,1,89.0
550,20241204,9041,1153,95.67,3.82,99.9,96.83,13.34,Eye Level,1,1,89.0
551,20240828,9264,1165,97.41,3.13,98.83,93.02,14.37,Eye Level,1,1,89.0
552,20240225,9971,1041,99.18,1.61,99.9,98.5,17.0,Checkout,1,1,91.0
553,20240525,9305,1167,96.76,4.02,98.69,92.47,16.19,Checkout,1,1,89.0
554,20240812,9247,1143,94.16,5.38,99.08,92.62,18.06,Bottom Shelf,1,1,88.0
555,20241130,9168,1110,94.9,3.95,98.56,95.34,11.28,Eye Level,1,0,85.0
556,20241216,9042,1188,94.6,4.47,98.99,97.04,13.69,Top Shelf,1,1,89.0
557,20240831,9210,1059,99.9,0.1,99.9,98.42,15.21,Bottom Shelf,1,1,91.0
558,20240919,9381,1168,97.81,2.08,99.9,95.39,18.75,Checkout,1,1,90.0
559,20240217,9509,1102,92.62,5.81,97.03,94.49,11.63,Bottom Shelf,1,1,87.0
560,20240130,9476,1117,95.1,2.47,99.9,97.59,9.36,Eye Level,1,1,89.0
561,20241002,9120,1083,97.6,0.1,99.9,99.9,15.77,Waist Level,1,1,91.0
562,20241006,9205,1122,96.43,3.8,98.58,92.62,16.91,Eye Level,1,0,85.0
563,20240202,9463,1078,98.88,2.73,99.9,93.43,17.14,Eye Level,1,1,90.0
564,20240623,9889,1171,96.0,4.58,98.8,90.16,15.84,Eye Level,1,1,88.0
565,20240526,9961,1134,97.15,2.79,99.03,97.48,14.04,Bottom Shelf,1,1,90.0
566,20240322,9695,1040,96.42,3.58,99.23,92.19,13.73,Top Shelf,1,1,88.0
567,20240626,9732,1071,98.21,1.12,99.9,96.5,17.73,Bottom Shelf,1,1,90.0
568,20241207,9385,1150,94.74,4.71,99.12,91.73,21.77,Waist Level,1,1,88.0
569,20241127,9768,1026,97.98,2.93,99.9,94.62,10.8,Eye Level,1,1,89.0
570,20240401,9206,1109,98.22,3.3,99.9,97.08,13.83,Checkout,1,1,90.0
571,20240604,9526,1163,97.14,1.32,99.9,98.17,15.76,Checkout,1,1,90.0
572,20240414,9791,1014,99.9,0.47,99.9,94.6,12.28,Eye Level,1,1,90.0
573,20240313,9115,1170,96.56,4.26,99.24,93.62,14.68,Bottom Shelf,1,1,89.0
574,20240626,9944,1062,96.77,2.79,99.85,94.52,12.61,Top Shelf,1,1,89.0
575,20241019,9431,1086,98.97,1.82,99.15,95.08,13.54,Bottom Shelf,1,1,90.0
576,20240214,9471,1089,96.71,2.68,99.9,95.04,13.66,Bottom Shelf,1,1,89.0
577,20241031,9116,1125,98.7,0.81,99.9,97.97,20.0,Top Shelf,1,1,91.0
578,20240626,9973,1026,98.54,1.67,99.9,94.27,15.38,Bottom Shelf,1,1,90.0
579,20241125,9050,1051,99.64,0.41,99.9,98.28,16.64,Top Shelf,1,1,91.0
580,20241025,9356,1200,95.79,4.24,98.82,97.5,11.21,Waist Level,1,1,89.0
581,20240922,9129,1026,98.91,4.17,98.87,91.64,8.66,Eye Level,1,1,88.0
582,20240809,9248,1059,97.11,2.71,99.81,95.42,18.28,Top Shelf,1,1,90.0
583,20240625,9894,1063,96.07,2.43,99.55,94.85,16.87,Eye Level,0,1,88.0
584,20240109,9634,1116,95.64,4.86,96.55,93.33,11.51,Checkout,1,1,87.0
585,20240116,9283,1101,94.37,4.24,98.94,95.54,10.31,Eye Level,1,1,88.0
586,20240807,9937,1030,98.06,3.02,99.26,93.22,19.16,Bottom Shelf,1,1,89.0
587,20240305,9924,1010,98.94,2.03,99.48,95.42,11.68,Checkout,1,1,90.0
588,20240325,9931,1023,98.72,2.03,99.9,96.24,15.86,Eye Level,0,1,89.0
589,20240504,9422,1165,99.32,2.18,99.9,98.62,15.46,Bottom Shelf,1,1,91.0
590,20241116,9004,1191,96.41,5.6,98.37,92.69,16.71,Bottom Shelf,1,1,88.0
591,20241204,9441,1110,96.65,3.76,98.03,96.72,14.57,Waist Level,1,1,89.0
592,20240113,9440,1070,99.9,0.1,99.9,99.7,16.33,Eye Level,1,1,92.0
